question,worker,answer
709,16,1
709,21,3
709,22,1
709,28,1
709,29,0
709,34,1
709,35,1
709,42,2
480,3,3
480,9,0
480,13,0
480,16,2
480,20,1
480,23,2
480,25,1
480,37,0
480,43,1
480,45,3
355,3,0
355,5,3
355,9,3
355,19,1
355,28,0
355,29,1
355,35,3
355,40,3
355,53,3
355,99,2
735,3,3
735,5,0
735,9,2
735,16,2
735,20,2
735,25,1
735,37,3
735,40,1
735,42,0
735,58,1
675,3,1
675,11,3
675,20,0
675,22,2
675,25,1
675,30,0
675,41,3
675,45,3
675,51,0
675,59,2
723,3,3
723,9,1
723,11,0
723,13,0
723,27,2
723,28,3
723,30,1
723,31,0
723,34,0
723,72,0
724,3,0
724,10,0
724,13,0
724,16,2
724,20,0
724,22,0
724,34,2
724,47,2
724,59,2
724,66,2
807,3,1
807,9,3
807,12,0
807,13,0
807,20,1
807,25,1
807,28,1
807,34,0
807,43,1
807,53,0
400,3,3
400,6,2
400,10,2
400,31,2
400,35,3
400,36,2
400,37,0
400,43,3
400,44,2
400,60,2
133,3,2
133,12,1
133,16,1
133,31,1
133,35,2
133,43,2
133,61,2
133,63,1
133,76,0
133,83,3
492,3,3
492,11,2
492,13,3
492,21,2
492,22,3
492,31,1
492,50,2
492,55,3
492,84,2
492,94,1
677,3,3
677,13,1
677,19,1
677,25,1
677,35,3
677,42,1
677,54,1
677,55,0
677,56,1
677,58,1
755,3,2
755,9,3
755,12,3
755,20,1
755,23,0
755,30,0
755,42,3
755,58,0
755,69,3
755,84,1
96,3,0
96,5,2
96,10,1
96,15,2
96,19,2
96,25,3
96,35,2
96,48,2
96,49,2
96,83,2
286,4,2
286,6,2
286,21,2
286,31,2
286,35,3
286,37,2
286,39,3
286,40,2
286,55,3
286,58,0
261,4,1
261,11,3
261,13,0
261,21,1
261,25,1
261,40,1
261,41,3
261,52,1
261,76,1
261,90,1
422,4,3
422,5,3
422,15,1
422,20,0
422,22,3
422,43,3
422,48,2
422,56,3
422,63,2
422,74,0
26,4,3
26,16,3
26,20,0
26,22,1
26,31,0
26,34,3
26,47,3
26,49,3
26,53,3
26,58,1
570,4,2
570,9,2
570,28,0
570,34,1
570,42,2
570,43,2
570,47,0
570,59,1
570,73,2
570,107,2
35,4,3
35,14,2
35,20,1
35,23,3
35,25,0
35,26,3
35,36,3
35,53,3
35,56,3
35,70,1
620,4,0
620,12,2
620,13,2
620,16,3
620,37,0
620,43,0
620,47,0
620,48,0
620,51,0
620,54,0
207,4,1
207,9,1
207,10,2
207,13,1
207,23,2
207,37,1
207,39,3
207,40,1
207,58,1
207,60,1
375,4,2
375,13,3
375,16,2
375,19,2
375,21,2
375,23,2
375,31,2
375,40,3
375,43,3
375,55,0
624,4,1
624,22,1
624,28,3
624,31,2
624,35,3
624,37,1
624,40,1
624,41,3
624,42,0
624,57,3
462,4,3
462,6,3
462,9,0
462,14,3
462,17,0
462,34,3
462,39,0
462,54,3
462,60,2
462,63,2
52,4,2
52,11,3
52,12,0
52,13,2
52,20,1
52,39,2
52,40,2
52,42,2
52,47,1
52,56,2
613,4,2
613,22,0
613,31,0
613,39,1
613,40,0
613,41,0
613,43,0
613,61,0
613,63,2
613,108,0
599,4,1
599,13,0
599,16,3
599,31,3
599,34,0
599,41,0
599,58,2
599,60,1
599,61,0
599,76,0
72,4,1
72,8,2
72,9,3
72,16,3
72,31,3
72,35,0
72,37,3
72,40,3
72,43,2
72,55,3
583,4,0
583,10,1
583,22,1
583,30,3
583,31,1
583,34,0
583,39,3
583,40,3
583,50,3
583,55,3
468,4,0
468,10,3
468,14,0
468,20,2
468,23,2
468,39,2
468,41,2
468,42,2
468,56,2
468,58,1
439,4,0
439,10,0
439,13,1
439,33,1
439,41,1
439,51,1
439,54,0
439,55,2
439,61,2
439,85,1
194,4,2
194,12,0
194,17,2
194,20,3
194,23,0
194,31,1
194,40,0
194,56,0
194,60,3
194,76,0
186,4,3
186,10,3
186,14,1
186,28,2
186,29,3
186,37,3
186,40,2
186,58,2
186,61,3
186,77,3
245,4,0
245,6,1
245,23,2
245,35,1
245,39,3
245,41,2
245,43,3
245,44,1
245,47,3
245,76,3
600,4,0
600,11,1
600,16,1
600,22,1
600,28,0
600,29,3
600,34,1
600,39,1
600,41,1
600,61,1
466,4,2
466,12,1
466,14,2
466,20,0
466,22,0
466,23,2
466,39,0
466,40,0
466,56,0
466,86,0
177,5,0
177,12,0
177,21,0
177,23,0
177,29,0
177,31,0
177,36,3
177,37,3
177,65,0
177,73,0
775,5,2
775,6,3
775,8,2
775,9,3
775,11,2
775,20,1
775,42,2
775,47,2
775,55,2
775,107,1
262,5,2
262,13,2
262,16,2
262,22,2
262,31,2
262,40,3
262,43,2
262,47,2
262,62,2
262,89,0
260,5,2
260,9,0
260,12,2
260,13,2
260,16,2
260,22,2
260,31,1
260,37,2
260,50,1
260,81,3
112,5,0
112,9,0
112,11,3
112,13,3
112,17,0
112,20,3
112,21,0
112,36,0
112,41,2
112,50,0
247,5,2
247,8,2
247,11,2
247,20,3
247,23,2
247,31,3
247,35,1
247,43,2
247,55,1
247,58,2
734,5,0
734,9,3
734,11,0
734,13,1
734,20,3
734,28,1
734,31,2
734,35,1
734,45,1
734,73,0
440,5,0
440,13,0
440,15,0
440,20,0
440,21,2
440,25,3
440,58,2
440,65,0
440,66,0
440,106,3
649,5,3
649,16,3
649,20,3
649,28,3
649,35,3
649,41,2
649,42,3
649,43,3
649,47,0
649,73,3
535,5,3
535,6,2
535,7,0
535,34,3
535,35,3
535,40,3
535,43,3
535,44,3
535,50,3
535,55,2
800,5,3
800,10,2
800,13,3
800,16,3
800,20,0
800,21,2
800,23,3
800,29,3
800,34,3
800,66,3
376,5,0
376,6,3
376,11,0
376,16,3
376,22,0
376,35,0
376,43,1
376,47,0
376,50,0
376,52,0
757,5,1
757,9,2
757,10,0
757,12,1
757,16,1
757,21,1
757,22,2
757,41,2
757,42,0
757,61,1
784,5,3
784,9,3
784,13,2
784,16,3
784,20,3
784,28,3
784,29,3
784,31,3
784,35,3
784,54,2
438,5,3
438,10,1
438,13,3
438,20,3
438,22,3
438,29,3
438,47,3
438,50,2
438,54,0
438,58,1
558,5,3
558,12,3
558,13,3
558,17,3
558,19,3
558,22,3
558,25,1
558,37,3
558,43,3
558,54,1
551,5,0
551,8,1
551,9,1
551,10,3
551,13,0
551,23,0
551,27,0
551,31,1
551,37,0
551,42,2
798,5,0
798,11,0
798,20,0
798,21,3
798,22,0
798,29,1
798,31,0
798,55,2
798,94,3
798,109,0
280,5,3
280,9,3
280,10,0
280,13,3
280,20,3
280,31,3
280,48,3
280,50,3
280,62,2
280,63,2
585,5,2
585,8,1
585,15,2
585,17,0
585,29,2
585,35,2
585,37,2
585,40,3
585,41,3
585,56,2
671,5,2
671,6,2
671,8,0
671,13,2
671,20,1
671,21,1
671,27,2
671,34,2
671,43,2
671,54,2
122,5,2
122,20,1
122,22,2
122,25,1
122,28,3
122,41,2
122,43,0
122,47,2
122,72,2
122,75,1
694,5,3
694,9,3
694,10,0
694,13,3
694,20,0
694,23,0
694,31,1
694,35,2
694,40,3
694,42,3
39,5,3
39,8,3
39,9,3
39,13,3
39,20,3
39,22,3
39,23,3
39,25,0
39,41,3
39,72,1
47,5,1
47,9,1
47,11,1
47,17,1
47,26,1
47,31,1
47,34,1
47,40,0
47,49,1
47,55,1
187,5,2
187,8,3
187,13,3
187,14,0
187,16,3
187,40,3
187,56,3
187,67,3
187,77,3
187,96,1
134,5,2
134,9,3
134,13,3
134,16,1
134,21,1
134,25,2
134,47,1
134,58,3
134,61,3
134,92,3
794,5,1
794,9,3
794,13,3
794,21,3
794,25,1
794,29,3
794,30,1
794,34,1
794,45,3
794,66,3
726,5,2
726,6,0
726,13,3
726,34,3
726,39,3
726,42,1
726,43,0
726,45,0
726,47,3
726,54,2
573,5,2
573,11,3
573,15,3
573,16,2
573,25,3
573,40,0
573,41,3
573,43,0
573,59,3
573,62,3
516,5,0
516,12,0
516,13,1
516,20,3
516,21,2
516,28,3
516,31,0
516,39,2
516,66,3
516,73,3
225,5,2
225,9,0
225,12,0
225,14,3
225,16,0
225,23,0
225,31,1
225,34,0
225,37,0
225,49,0
373,5,3
373,14,2
373,20,3
373,21,2
373,23,2
373,25,0
373,29,2
373,40,2
373,63,2
373,85,2
495,5,0
495,11,0
495,15,2
495,25,1
495,31,2
495,34,2
495,41,3
495,45,0
495,60,2
495,61,3
37,5,2
37,16,0
37,23,3
37,28,1
37,29,2
37,31,0
37,35,3
37,40,3
37,42,2
37,58,3
640,5,1
640,8,0
640,9,0
640,13,0
640,17,0
640,20,3
640,31,0
640,55,1
640,58,2
640,84,2
291,5,2
291,6,2
291,16,0
291,17,0
291,20,2
291,34,3
291,39,3
291,61,3
291,84,3
291,88,3
598,5,0
598,8,2
598,9,2
598,13,2
598,20,3
598,23,2
598,31,3
598,50,1
598,54,2
598,71,3
243,5,3
243,6,2
243,9,3
243,13,1
243,14,0
243,15,1
243,23,1
243,43,1
243,52,1
243,85,1
56,5,2
56,9,0
56,12,1
56,22,1
56,35,1
56,36,0
56,37,2
56,41,3
56,45,1
56,79,0
504,5,3
504,11,0
504,21,0
504,31,1
504,34,1
504,37,1
504,47,0
504,51,0
504,52,1
504,99,1
543,5,2
543,7,2
543,9,0
543,16,0
543,20,0
543,40,0
543,41,3
543,50,1
543,54,1
543,55,1
182,5,2
182,6,0
182,10,0
182,13,1
182,17,3
182,35,3
182,43,3
182,47,1
182,53,1
182,72,3
204,5,2
204,13,0
204,16,0
204,31,0
204,35,1
204,40,1
204,41,2
204,43,1
204,54,1
204,59,2
687,5,2
687,13,3
687,16,3
687,28,2
687,31,2
687,34,2
687,35,3
687,40,3
687,45,3
687,94,2
200,5,2
200,16,1
200,20,2
200,22,3
200,25,3
200,31,3
200,34,3
200,35,3
200,43,3
200,52,3
92,5,3
92,9,2
92,13,0
92,14,0
92,23,0
92,34,0
92,35,0
92,43,1
92,47,1
92,58,1
564,5,1
564,16,2
564,25,1
564,29,1
564,31,0
564,35,2
564,41,2
564,43,1
564,58,0
564,76,2
69,5,0
69,13,3
69,17,3
69,23,2
69,34,2
69,35,3
69,40,2
69,58,3
69,70,0
69,85,2
500,5,3
500,9,3
500,11,3
500,13,2
500,14,2
500,21,1
500,22,2
500,28,1
500,39,2
500,59,2
596,5,3
596,13,2
596,16,3
596,17,0
596,23,2
596,31,1
596,39,2
596,51,1
596,53,1
596,56,3
447,5,3
447,10,2
447,19,3
447,25,3
447,35,0
447,43,0
447,45,2
447,62,3
447,73,1
447,84,0
336,5,1
336,13,2
336,14,1
336,16,2
336,22,1
336,41,2
336,45,3
336,69,1
336,90,2
336,94,1
727,5,2
727,9,3
727,11,3
727,13,0
727,20,1
727,21,3
727,22,3
727,34,3
727,42,3
727,43,3
255,5,1
255,9,2
255,10,2
255,13,2
255,20,1
255,21,3
255,23,3
255,36,2
255,41,0
255,53,2
557,5,1
557,9,3
557,17,1
557,20,1
557,21,3
557,22,3
557,31,3
557,35,0
557,65,1
557,67,3
780,5,0
780,16,3
780,30,2
780,35,0
780,43,2
780,55,3
780,59,3
780,61,3
780,63,2
780,73,2
131,5,1
131,28,3
131,31,3
131,34,0
131,49,0
131,57,1
131,58,0
131,59,0
131,72,0
131,90,0
488,5,3
488,13,0
488,15,0
488,23,2
488,36,2
488,37,3
488,39,0
488,45,0
488,50,0
488,56,0
697,6,2
697,14,0
697,15,1
697,21,2
697,23,2
697,25,1
697,31,0
697,58,2
697,73,3
697,94,2
587,6,1
587,9,3
587,13,1
587,35,2
587,37,1
587,41,1
587,42,1
587,43,3
587,58,1
587,79,1
521,6,0
521,8,0
521,15,0
521,23,2
521,31,0
521,35,0
521,43,0
521,50,0
521,56,0
521,59,3
299,6,0
299,9,2
299,23,1
299,31,2
299,34,0
299,35,2
299,36,3
299,42,1
299,47,3
299,58,0
254,6,3
254,10,3
254,24,2
254,31,2
254,34,3
254,36,3
254,40,1
254,45,3
254,47,0
254,71,0
431,6,3
431,7,3
431,26,3
431,27,3
431,35,3
431,43,0
431,56,1
431,65,1
431,70,1
431,77,2
689,6,3
689,11,3
689,13,3
689,16,3
689,20,3
689,31,2
689,35,3
689,36,1
689,42,0
689,73,0
758,6,3
758,9,2
758,16,3
758,25,0
758,30,2
758,31,3
758,34,3
758,41,1
758,58,0
758,61,3
547,6,3
547,12,1
547,13,3
547,16,3
547,20,3
547,29,0
547,31,3
547,35,2
547,44,3
547,58,1
14,6,1
14,9,1
14,12,2
14,16,0
14,35,1
14,36,1
14,44,1
14,56,1
14,57,1
14,58,1
785,6,0
785,11,2
785,12,0
785,19,0
785,20,1
785,21,0
785,22,0
785,29,3
785,35,0
785,45,0
378,6,2
378,9,2
378,13,2
378,14,2
378,17,2
378,23,2
378,29,3
378,41,1
378,43,2
378,50,2
743,6,3
743,20,3
743,22,1
743,31,3
743,35,2
743,43,3
743,51,3
743,58,3
743,72,2
743,73,1
608,6,1
608,9,1
608,10,0
608,13,1
608,15,1
608,31,1
608,35,1
608,40,1
608,43,2
608,63,1
117,6,2
117,9,2
117,12,1
117,13,2
117,17,1
117,28,2
117,40,2
117,47,2
117,49,2
117,63,0
806,6,3
806,9,1
806,20,0
806,29,3
806,34,0
806,35,3
806,43,1
806,62,3
806,72,3
806,73,2
379,6,2
379,12,3
379,20,2
379,21,2
379,28,0
379,35,0
379,43,0
379,89,0
379,90,2
379,99,2
114,6,1
114,12,2
114,13,2
114,14,2
114,20,2
114,22,3
114,23,2
114,25,3
114,36,1
114,47,2
421,6,0
421,12,3
421,15,3
421,22,3
421,25,0
421,34,3
421,41,1
421,42,2
421,43,0
421,71,3
698,6,1
698,10,3
698,13,2
698,25,2
698,28,1
698,31,1
698,42,0
698,43,0
698,51,0
698,59,0
683,6,1
683,11,0
683,21,3
683,25,3
683,31,2
683,34,3
683,35,0
683,45,3
683,54,2
683,69,2
294,6,3
294,9,3
294,14,1
294,15,0
294,16,3
294,20,0
294,28,3
294,45,0
294,49,2
294,52,0
494,6,0
494,10,2
494,20,0
494,28,3
494,31,0
494,35,0
494,40,3
494,44,3
494,45,3
494,102,3
736,6,0
736,9,2
736,13,2
736,16,2
736,31,1
736,34,2
736,35,2
736,36,2
736,53,2
736,66,0
389,6,3
389,7,2
389,9,2
389,10,2
389,16,2
389,20,1
389,21,1
389,28,2
389,34,1
389,40,2
104,6,1
104,10,2
104,14,2
104,20,2
104,22,2
104,25,0
104,42,2
104,56,2
104,66,2
104,72,0
565,6,0
565,9,3
565,13,3
565,16,3
565,28,0
565,31,2
565,34,1
565,35,3
565,40,2
565,50,2
601,6,0
601,9,0
601,20,1
601,21,1
601,22,1
601,37,1
601,39,1
601,47,1
601,53,1
601,84,2
392,7,1
392,19,3
392,24,2
392,25,0
392,34,1
392,40,1
392,47,1
392,54,1
392,72,2
392,91,3
732,7,3
732,13,3
732,16,3
732,29,0
732,31,3
732,35,3
732,41,2
732,43,3
732,53,3
732,60,0
720,7,1
720,9,1
720,13,1
720,14,1
720,20,1
720,31,3
720,35,3
720,43,3
720,54,0
720,73,2
228,7,2
228,13,2
228,19,1
228,22,3
228,23,2
228,25,3
228,28,2
228,37,2
228,40,2
228,55,3
607,7,0
607,8,0
607,9,1
607,12,0
607,17,2
607,20,1
607,25,0
607,41,3
607,54,0
607,55,0
215,7,0
215,12,2
215,13,0
215,18,0
215,23,2
215,31,3
215,37,1
215,43,0
215,51,2
215,61,1
665,7,0
665,13,1
665,20,1
665,22,1
665,34,1
665,40,3
665,51,2
665,53,1
665,66,1
665,73,1
491,7,0
491,9,3
491,11,1
491,14,2
491,15,3
491,22,0
491,31,3
491,43,0
491,60,0
491,61,1
248,7,0
248,13,3
248,19,3
248,29,0
248,31,2
248,35,3
248,40,2
248,43,2
248,47,0
248,94,3
405,7,0
405,9,3
405,13,2
405,16,0
405,23,0
405,35,2
405,40,2
405,41,1
405,43,2
405,58,3
253,7,1
253,13,2
253,22,2
253,41,2
253,48,2
253,55,0
253,65,2
253,71,2
253,75,0
253,77,2
584,7,1
584,12,3
584,16,1
584,20,1
584,22,3
584,40,3
584,41,3
584,43,3
584,61,3
584,77,3
244,8,1
244,12,0
244,17,1
244,31,1
244,47,1
244,53,1
244,56,1
244,62,0
244,69,2
244,86,1
278,8,2
278,9,2
278,16,2
278,20,2
278,25,1
278,34,2
278,37,2
278,43,2
278,49,1
278,51,1
578,8,3
578,15,3
578,23,3
578,28,3
578,30,2
578,31,0
578,35,0
578,42,0
578,43,0
578,56,3
181,8,3
181,9,2
181,10,3
181,15,2
181,16,3
181,23,3
181,31,0
181,53,3
181,80,3
181,81,1
59,8,1
59,10,1
59,11,2
59,23,1
59,25,3
59,26,0
59,41,1
59,50,0
59,51,1
59,53,1
437,8,3
437,9,0
437,13,3
437,16,3
437,20,0
437,30,3
437,31,3
437,32,3
437,43,3
437,53,2
67,8,2
67,9,0
67,11,1
67,13,2
67,22,2
67,36,2
67,43,3
67,55,1
67,62,3
67,73,1
763,8,1
763,10,2
763,16,3
763,20,0
763,27,2
763,31,2
763,35,1
763,47,1
763,63,1
763,66,3
446,8,3
446,9,0
446,13,1
446,20,2
446,21,3
446,23,3
446,34,3
446,43,3
446,55,0
446,56,3
140,8,0
140,10,3
140,11,2
140,13,0
140,28,0
140,31,0
140,34,0
140,37,1
140,41,0
140,53,0
517,8,3
517,12,3
517,16,0
517,17,1
517,20,0
517,26,2
517,27,3
517,35,2
517,43,3
517,70,3
172,8,2
172,13,2
172,14,0
172,22,0
172,31,2
172,35,2
172,37,1
172,39,1
172,56,2
172,76,2
576,8,3
576,9,1
576,10,1
576,23,0
576,34,0
576,37,3
576,41,0
576,56,0
576,65,1
576,76,1
132,8,2
132,17,1
132,22,2
132,28,1
132,35,3
132,36,3
132,52,1
132,55,1
132,57,0
132,62,1
50,8,3
50,9,1
50,23,3
50,27,0
50,31,1
50,35,1
50,37,1
50,43,1
50,50,2
50,67,1
483,8,0
483,13,3
483,15,3
483,16,3
483,23,3
483,31,2
483,35,3
483,39,3
483,43,3
483,57,2
319,8,0
319,14,2
319,16,2
319,20,3
319,34,2
319,35,1
319,40,2
319,41,2
319,43,2
319,51,2
711,8,3
711,21,1
711,22,0
711,23,0
711,28,1
711,47,2
711,50,2
711,51,1
711,66,1
711,72,1
314,8,1
314,9,2
314,11,0
314,16,0
314,19,2
314,28,2
314,31,3
314,37,3
314,54,0
314,55,2
588,8,0
588,20,0
588,21,3
588,23,2
588,24,1
588,25,2
588,28,1
588,35,1
588,43,1
588,61,1
616,8,3
616,13,0
616,15,0
616,16,2
616,20,0
616,28,1
616,37,2
616,47,3
616,53,0
616,66,1
473,8,2
473,13,2
473,20,1
473,22,1
473,36,3
473,37,1
473,40,1
473,43,0
473,55,1
473,59,2
129,8,1
129,9,2
129,12,3
129,13,2
129,16,0
129,23,2
129,31,0
129,34,2
129,35,3
129,47,2
160,8,0
160,13,1
160,16,1
160,21,2
160,31,1
160,41,0
160,42,1
160,49,1
160,58,1
160,66,2
7,9,0
7,11,0
7,13,3
7,21,0
7,34,0
7,35,0
7,40,0
7,41,2
7,42,0
7,43,0
22,9,3
22,11,1
22,13,3
22,17,3
22,21,3
22,22,3
22,23,1
22,35,0
22,55,1
22,56,3
712,9,3
712,14,3
712,16,3
712,19,0
712,22,3
712,28,3
712,34,3
712,35,0
712,45,3
712,66,3
230,9,1
230,10,1
230,16,1
230,21,2
230,31,2
230,35,1
230,42,1
230,43,1
230,60,3
230,97,3
514,9,2
514,13,2
514,34,2
514,35,2
514,43,2
514,47,1
514,57,0
514,71,2
514,76,1
514,89,2
271,9,3
271,11,3
271,16,3
271,17,3
271,20,1
271,41,3
271,43,0
271,47,0
271,54,2
271,70,1
120,9,0
120,10,0
120,25,3
120,28,1
120,29,0
120,31,0
120,35,1
120,45,3
120,47,0
120,63,1
801,9,2
801,16,2
801,20,1
801,25,3
801,28,3
801,30,0
801,31,2
801,45,3
801,63,2
801,66,0
44,9,2
44,14,1
44,20,0
44,21,2
44,22,3
44,34,2
44,35,0
44,37,2
44,43,0
44,66,0
592,9,2
592,12,3
592,15,0
592,16,2
592,20,3
592,31,1
592,43,2
592,50,3
592,56,0
592,58,2
658,9,3
658,13,0
658,20,0
658,21,3
658,22,3
658,28,1
658,29,2
658,37,1
658,40,3
658,43,3
58,9,3
58,13,3
58,20,0
58,22,2
58,25,0
58,28,2
58,36,3
58,37,3
58,56,3
58,66,3
744,9,2
744,13,3
744,20,3
744,29,0
744,31,3
744,34,2
744,35,2
744,39,2
744,43,2
744,54,2
474,9,0
474,12,0
474,16,0
474,28,3
474,34,2
474,35,0
474,37,2
474,42,0
474,47,1
474,50,0
499,9,3
499,11,3
499,13,1
499,17,3
499,20,3
499,23,3
499,29,1
499,35,3
499,39,3
499,50,1
163,9,3
163,15,3
163,21,0
163,22,3
163,35,2
163,37,1
163,40,3
163,41,1
163,54,3
163,77,3
676,9,2
676,16,3
676,20,3
676,30,0
676,31,2
676,34,2
676,35,1
676,39,2
676,40,2
676,43,3
612,9,0
612,13,0
612,21,0
612,40,0
612,44,0
612,45,0
612,52,3
612,56,2
612,67,0
612,73,3
754,9,0
754,19,0
754,27,0
754,29,0
754,31,0
754,34,0
754,43,0
754,47,0
754,61,0
754,94,1
631,9,2
631,11,3
631,13,2
631,16,3
631,22,2
631,27,2
631,34,3
631,35,2
631,45,0
631,59,3
779,9,1
779,13,1
779,20,1
779,25,3
779,40,1
779,43,2
779,66,1
779,73,3
779,84,2
779,94,1
786,9,0
786,13,0
786,16,0
786,20,0
786,22,0
786,31,1
786,34,2
786,35,1
786,58,3
786,63,3
700,9,2
700,13,2
700,16,2
700,21,2
700,28,0
700,35,1
700,40,2
700,41,2
700,42,2
700,66,1
32,9,1
32,11,0
32,15,2
32,25,3
32,27,1
32,31,1
32,34,1
32,35,1
32,43,1
32,69,1
326,9,2
326,13,0
326,16,3
326,18,2
326,25,0
326,28,2
326,35,2
326,39,1
326,43,2
326,53,2
686,9,0
686,13,3
686,23,0
686,28,1
686,35,2
686,40,0
686,41,0
686,43,2
686,55,1
686,63,2
130,9,1
130,13,0
130,16,1
130,17,2
130,22,0
130,31,1
130,36,3
130,39,2
130,42,1
130,55,1
199,9,3
199,16,3
199,19,1
199,25,0
199,35,0
199,37,3
199,41,2
199,54,3
199,55,3
199,58,2
768,9,2
768,13,2
768,16,0
768,20,2
768,21,2
768,34,2
768,43,2
768,50,2
768,59,0
768,84,2
166,9,2
166,13,1
166,15,2
166,21,2
166,25,1
166,28,2
166,39,2
166,41,2
166,53,2
166,62,1
762,9,3
762,16,3
762,20,3
762,25,0
762,28,2
762,29,3
762,31,3
762,35,3
762,43,0
762,66,1
548,9,2
548,13,1
548,21,2
548,25,3
548,27,2
548,28,2
548,35,0
548,47,2
548,53,3
548,63,2
315,9,0
315,13,0
315,15,2
315,25,2
315,28,3
315,31,1
315,34,0
315,35,1
315,61,2
315,84,2
105,9,1
105,11,3
105,20,3
105,22,2
105,29,2
105,31,1
105,34,1
105,53,1
105,56,1
105,58,2
478,9,3
478,15,2
478,26,3
478,27,3
478,28,3
478,34,3
478,42,1
478,43,3
478,47,0
478,58,3
719,9,3
719,20,1
719,25,2
719,28,2
719,29,0
719,31,1
719,43,0
719,54,0
719,60,3
719,88,0
266,9,3
266,15,1
266,20,1
266,22,2
266,29,1
266,35,1
266,37,2
266,43,1
266,55,0
266,61,1
420,9,3
420,10,0
420,13,3
420,17,1
420,20,0
420,34,1
420,37,1
420,50,1
420,63,3
420,70,1
634,9,3
634,16,0
634,17,0
634,23,3
634,28,0
634,30,3
634,43,1
634,58,3
634,63,1
634,66,0
295,9,2
295,14,0
295,16,0
295,22,0
295,28,3
295,35,0
295,53,0
295,56,0
295,58,3
295,61,0
520,9,1
520,16,2
520,21,1
520,26,3
520,31,0
520,34,0
520,35,3
520,41,0
520,43,0
520,73,0
673,9,1
673,13,0
673,27,1
673,29,0
673,31,0
673,34,0
673,35,3
673,47,0
673,55,0
673,58,0
586,9,1
586,12,0
586,18,0
586,22,0
586,23,2
586,25,3
586,29,3
586,35,2
586,40,0
586,58,0
302,9,2
302,10,3
302,12,2
302,13,0
302,23,0
302,32,0
302,34,0
302,42,3
302,58,1
302,71,0
205,9,3
205,12,0
205,14,2
205,19,2
205,34,0
205,35,0
205,43,0
205,49,3
205,53,0
205,66,0
157,9,2
157,13,1
157,22,0
157,35,1
157,50,1
157,60,2
157,61,1
157,63,3
157,65,1
157,90,1
792,9,0
792,13,3
792,14,0
792,20,2
792,25,0
792,42,2
792,45,3
792,47,2
792,55,2
792,61,3
666,9,3
666,20,1
666,22,1
666,31,1
666,41,0
666,43,1
666,47,1
666,53,0
666,55,0
666,59,1
108,9,3
108,12,0
108,13,0
108,17,3
108,20,0
108,25,2
108,36,0
108,40,0
108,42,3
108,53,0
643,9,3
643,12,0
643,15,1
643,16,1
643,25,2
643,31,0
643,35,0
643,44,0
643,58,1
643,88,3
796,9,1
796,10,3
796,12,3
796,16,1
796,20,0
796,28,2
796,34,3
796,55,0
796,61,2
796,102,3
219,9,0
219,12,1
219,13,1
219,16,1
219,21,1
219,31,1
219,40,1
219,44,1
219,56,1
219,61,0
731,9,1
731,10,0
731,12,3
731,16,2
731,21,0
731,25,0
731,31,3
731,34,3
731,35,0
731,54,3
429,9,3
429,10,2
429,11,2
429,13,2
429,20,2
429,22,1
429,23,1
429,25,0
429,28,2
429,43,2
329,9,1
329,10,1
329,19,2
329,22,3
329,23,3
329,24,3
329,31,1
329,34,3
329,42,0
329,60,3
637,9,3
637,19,1
637,23,1
637,28,2
637,31,1
637,41,0
637,42,3
637,43,0
637,53,1
637,55,2
424,9,3
424,10,3
424,11,2
424,14,2
424,16,1
424,20,1
424,21,0
424,27,1
424,35,1
424,50,1
150,9,1
150,13,0
150,16,3
150,19,0
150,34,3
150,35,3
150,41,3
150,49,0
150,51,3
150,63,2
633,9,1
633,10,2
633,13,3
633,20,2
633,22,3
633,35,2
633,39,3
633,45,2
633,57,2
633,98,3
569,9,3
569,10,3
569,20,3
569,22,0
569,34,2
569,35,2
569,43,2
569,55,1
569,60,2
569,65,2
567,9,0
567,13,1
567,20,0
567,21,1
567,34,2
567,39,1
567,55,1
567,56,1
567,58,3
567,60,1
390,9,2
390,20,3
390,25,0
390,34,3
390,35,2
390,39,3
390,41,3
390,43,0
390,47,1
390,53,3
159,9,2
159,16,0
159,19,3
159,20,1
159,22,3
159,23,1
159,25,0
159,31,1
159,42,2
159,65,1
119,9,2
119,12,3
119,16,0
119,31,0
119,32,1
119,34,0
119,35,2
119,37,3
119,39,0
119,67,0
43,9,2
43,20,3
43,25,2
43,31,2
43,34,3
43,43,2
43,47,3
43,48,3
43,49,3
43,56,3
752,9,1
752,16,1
752,19,3
752,28,0
752,31,3
752,34,0
752,35,0
752,41,0
752,42,0
752,43,1
386,9,0
386,11,2
386,12,2
386,15,2
386,24,2
386,29,2
386,39,0
386,43,2
386,50,0
386,60,1
391,9,0
391,10,2
391,12,3
391,17,0
391,20,2
391,35,3
391,41,3
391,42,3
391,61,2
391,103,3
542,9,3
542,16,2
542,19,2
542,22,3
542,28,3
542,35,1
542,37,2
542,51,2
542,54,2
542,61,2
641,9,3
641,10,0
641,21,2
641,23,2
641,28,2
641,34,2
641,40,2
641,42,3
641,43,2
641,47,0
469,9,2
469,12,1
469,13,1
469,14,2
469,21,1
469,29,2
469,39,0
469,47,1
469,53,3
469,63,2
9,9,3
9,16,1
9,27,0
9,34,0
9,35,0
9,48,2
9,49,0
9,50,1
9,51,0
9,52,0
774,9,3
774,20,3
774,21,0
774,28,1
774,29,1
774,34,0
774,35,0
774,42,0
774,50,0
774,59,1
20,9,2
20,11,1
20,13,1
20,15,3
