question,worker,answer
684,9,0
684,21,0
684,22,0
684,34,0
684,35,2
684,43,0
684,53,1
684,58,1
765,3,3
765,9,2
765,21,2
765,25,2
765,31,2
765,34,3
765,35,2
765,40,2
765,43,3
765,58,3
143,3,3
143,13,0
143,17,0
143,31,3
143,34,0
143,44,1
143,50,1
143,56,1
143,77,0
143,90,0
212,3,3
212,13,1
212,16,1
212,23,3
212,31,1
212,35,1
212,43,1
212,47,1
212,58,1
212,78,1
749,3,1
749,10,2
749,13,2
749,16,3
749,21,2
749,31,2
749,34,2
749,45,2
749,63,2
749,66,2
706,3,1
706,9,2
706,11,0
706,12,2
706,16,0
706,31,0
706,37,0
706,41,2
706,43,0
706,53,0
699,3,2
699,6,0
699,13,1
699,16,0
699,18,3
699,25,0
699,31,3
699,36,0
699,45,2
699,73,0
141,3,2
141,9,3
141,20,0
141,24,3
141,31,3
141,35,2
141,37,3
141,44,3
141,54,3
141,80,3
136,3,2
136,5,1
136,9,0
136,11,1
136,13,0
136,21,2
136,25,1
136,37,1
136,40,0
136,63,1
654,3,0
654,8,1
654,13,3
654,29,1
654,31,1
654,37,1
654,41,1
654,43,2
654,55,1
654,58,0
201,3,0
201,8,3
201,12,1
201,14,2
201,20,2
201,28,2
201,31,2
201,37,0
201,42,1
201,43,2
487,3,2
487,9,3
487,22,3
487,25,3
487,31,0
487,35,0
487,41,3
487,43,3
487,57,2
487,95,2
192,3,2
192,12,1
192,13,3
192,16,0
192,20,3
192,21,3
192,26,3
192,37,3
192,41,2
192,55,3
604,3,1
604,5,3
604,13,3
604,16,1
604,28,3
604,34,1
604,35,3
604,47,3
604,55,3
604,80,3
261,4,1
261,11,1
261,13,1
261,21,1
261,25,2
261,40,1
261,41,1
261,52,2
261,76,1
261,90,1
599,4,0
599,13,0
599,16,1
599,31,1
599,34,0
599,41,0
599,58,1
599,60,0
599,61,0
599,76,0
468,4,2
468,10,2
468,14,3
468,20,2
468,23,2
468,39,0
468,41,0
468,42,2
468,56,2
468,58,2
422,4,3
422,5,2
422,15,3
422,20,3
422,22,3
422,43,3
422,48,3
422,56,3
422,63,3
422,74,1
52,4,2
52,11,2
52,12,2
52,13,2
52,20,2
52,39,2
52,40,2
52,42,2
52,47,2
52,56,2
186,4,2
186,10,2
186,14,2
186,28,2
186,29,2
186,37,0
186,40,3
186,58,2
186,61,2
186,77,2
462,4,3
462,6,2
462,9,3
462,14,1
462,17,3
462,34,3
462,39,3
462,54,3
462,60,3
462,63,3
194,4,0
194,12,3
194,17,0
194,20,2
194,23,1
194,31,0
194,40,0
194,56,1
194,60,0
194,76,1
613,4,0
613,22,0
613,31,0
613,39,0
613,40,0
613,41,0
613,43,1
613,61,1
613,63,3
613,108,0
439,4,1
439,10,1
439,13,0
439,33,1
439,41,2
439,51,0
439,54,1
439,55,3
439,61,1
439,85,1
570,4,2
570,9,3
570,28,2
570,34,2
570,42,2
570,43,3
570,47,2
570,59,1
570,73,2
570,107,2
35,4,3
35,14,1
35,20,3
35,23,3
35,25,3
35,26,2
35,36,3
35,53,1
35,56,0
35,70,1
286,4,2
286,6,2
286,21,1
286,31,3
286,35,0
286,37,2
286,39,0
286,40,2
286,55,3
286,58,2
72,4,3
72,8,3
72,9,3
72,16,1
72,31,3
72,35,1
72,37,3
72,40,3
72,43,3
72,55,0
207,4,1
207,9,1
207,10,1
207,13,0
207,23,1
207,37,3
207,39,0
207,40,1
207,58,1
207,60,0
583,4,1
583,10,3
583,22,3
583,30,1
583,31,3
583,34,2
583,39,3
583,40,2
583,50,3
583,55,3
375,4,1
375,13,2
375,16,2
375,19,3
375,21,2
375,23,2
375,31,2
375,40,1
375,43,2
375,55,3
620,4,3
620,12,0
620,13,0
620,16,3
620,37,0
620,43,3
620,47,1
620,48,0
620,51,0
620,54,0
600,4,3
600,11,1
600,16,0
600,22,1
600,28,1
600,29,1
600,34,1
600,39,1
600,41,1
600,61,2
245,4,2
245,6,3
245,23,3
245,35,3
245,39,3
245,41,3
245,43,3
245,44,3
245,47,0
245,76,3
26,4,1
26,16,3
26,20,3
26,22,3
26,31,0
26,34,2
26,47,3
26,49,0
26,53,3
26,58,0
624,4,3
624,22,1
624,28,1
624,31,1
624,35,3
624,37,1
624,40,1
624,41,3
624,42,3
624,57,1
466,4,2
466,12,3
466,14,3
466,20,0
466,22,0
466,23,1
466,39,0
466,40,0
466,56,0
466,86,3
112,5,0
112,9,0
112,11,0
112,13,0
112,17,0
112,20,2
112,21,0
112,36,1
112,41,0
112,50,0
558,5,3
558,12,1
558,13,3
558,17,3
558,19,0
558,22,3
558,25,3
558,37,0
558,43,3
558,54,3
585,5,2
585,8,2
585,15,3
585,17,1
585,29,2
585,35,0
585,37,0
585,40,2
585,41,2
585,56,2
757,5,1
757,9,1
757,10,0
757,12,1
757,16,1
757,21,1
757,22,1
757,41,1
757,42,1
757,61,0
438,5,3
438,10,3
438,13,3
438,20,3
438,22,3
438,29,3
438,47,3
438,50,2
438,54,3
438,58,1
598,5,2
598,8,2
598,9,0
598,13,0
598,20,2
598,23,3
598,31,2
598,50,2
598,54,3
598,71,2
376,5,0
376,6,0
376,11,2
376,16,0
376,22,0
376,35,1
376,43,0
376,47,0
376,50,0
376,52,2
573,5,3
573,11,3
573,15,3
573,16,3
573,25,3
573,40,1
573,41,3
573,43,3
573,59,3
573,62,3
69,5,2
69,13,2
69,17,2
69,23,3
69,34,2
69,35,3
69,40,3
69,58,2
69,70,0
69,85,2
798,5,0
798,11,1
798,20,0
798,21,1
798,22,0
798,29,0
798,31,0
798,55,0
798,94,2
798,109,0
694,5,3
694,9,1
694,10,3
694,13,0
694,20,2
694,23,3
694,31,3
694,35,3
694,40,3
694,42,3
488,5,0
488,13,2
488,15,1
488,23,0
488,36,3
488,37,0
488,39,2
488,45,1
488,50,2
488,56,1
260,5,2
260,9,2
260,12,2
260,13,1
260,16,2
260,22,2
260,31,2
260,37,2
260,50,2
260,81,2
262,5,2
262,13,3
262,16,2
262,22,1
262,31,2
262,40,2
262,43,2
262,47,1
262,62,2
262,89,2
177,5,0
177,12,0
177,21,0
177,23,0
177,29,0
177,31,2
177,36,2
177,37,0
177,65,0
177,73,0
122,5,2
122,20,2
122,22,2
122,25,1
122,28,2
122,41,0
122,43,1
122,47,2
122,72,2
122,75,2
440,5,0
440,13,2
440,15,2
440,20,0
440,21,0
440,25,0
440,58,2
440,65,0
440,66,0
440,106,0
516,5,3
516,12,1
516,13,3
516,20,3
516,21,3
516,28,3
516,31,0
516,39,3
516,66,3
516,73,3
596,5,1
596,13,3
596,16,0
596,17,2
596,23,1
596,31,1
596,39,1
596,51,2
596,53,1
596,56,0
336,5,2
336,13,2
336,14,2
336,16,2
336,22,2
336,41,3
336,45,2
336,69,2
336,90,2
336,94,2
47,5,1
47,9,1
47,11,1
47,17,0
47,26,1
47,31,2
47,34,1
47,40,1
47,49,1
47,55,0
564,5,2
564,16,2
564,25,2
564,29,2
564,31,2
564,35,2
564,41,2
564,43,2
564,58,2
564,76,1
727,5,3
727,9,3
727,11,0
727,13,3
727,20,3
727,21,2
727,22,3
727,34,3
727,42,3
727,43,3
687,5,3
687,13,3
687,16,3
687,28,3
687,31,1
687,34,1
687,35,0
687,40,0
687,45,0
687,94,1
247,5,2
247,8,1
247,11,2
247,20,2
247,23,2
247,31,2
247,35,2
247,43,3
247,55,2
247,58,2
557,5,3
557,9,2
557,17,1
557,20,3
557,21,3
557,22,3
557,31,0
557,35,1
557,65,2
557,67,2
784,5,3
784,9,0
784,13,3
784,16,3
784,20,0
784,28,3
784,29,3
784,31,3
784,35,0
784,54,3
495,5,2
495,11,2
495,15,1
495,25,2
495,31,2
495,34,2
495,41,2
495,45,1
495,60,2
495,61,2
671,5,2
671,6,0
671,8,2
671,13,2
671,20,2
671,21,1
671,27,2
671,34,2
671,43,2
671,54,2
800,5,0
800,10,3
800,13,3
800,16,3
800,20,3
800,21,0
800,23,1
800,29,3
800,34,2
800,66,2
780,5,1
780,16,2
780,30,3
780,35,2
780,43,1
780,55,3
780,59,2
780,61,2
780,63,2
780,73,2
649,5,0
649,16,0
649,20,3
649,28,3
649,35,3
649,41,2
649,42,1
649,43,3
649,47,0
649,73,3
500,5,3
500,9,3
500,11,2
500,13,1
500,14,2
500,21,2
500,22,2
500,28,3
500,39,2
500,59,1
551,5,1
551,8,0
551,9,2
551,10,0
551,13,2
551,23,0
551,27,0
551,31,3
551,37,0
551,42,1
56,5,2
56,9,1
56,12,1
56,22,2
56,35,2
56,36,2
56,37,1
56,41,1
56,45,1
56,79,1
131,5,3
131,28,0
131,31,0
131,34,2
131,49,0
131,57,3
131,58,0
131,59,3
131,72,0
131,90,1
291,5,2
291,6,2
291,16,3
291,17,1
291,20,3
291,34,2
291,39,3
291,61,3
291,84,3
291,88,2
92,5,2
92,9,0
92,13,3
92,14,0
92,23,0
92,34,1
92,35,0
92,43,0
92,47,1
92,58,0
255,5,1
255,9,0
255,10,2
255,13,2
255,20,3
255,21,2
255,23,2
255,36,0
255,41,2
255,53,2
447,5,1
447,10,0
447,19,0
447,25,3
447,35,0
447,43,3
447,45,0
447,62,0
447,73,0
447,84,0
134,5,2
134,9,3
134,13,2
134,16,3
134,21,2
134,25,3
134,47,3
134,58,3
134,61,2
134,92,3
640,5,2
640,8,0
640,9,1
640,13,0
640,17,2
640,20,0
640,31,0
640,55,0
640,58,0
640,84,0
39,5,1
39,8,3
39,9,3
39,13,1
39,20,3
39,22,3
39,23,2
39,25,3
39,41,3
39,72,3
373,5,1
373,14,2
373,20,2
373,21,2
373,23,0
373,25,2
373,29,0
373,40,2
373,63,2
373,85,2
535,5,1
535,6,2
535,7,3
535,34,2
535,35,3
535,40,3
535,43,3
535,44,3
535,50,0
535,55,3
200,5,1
200,16,0
200,20,2
200,22,1
200,25,3
200,31,3
200,34,1
200,35,1
200,43,3
200,52,3
280,5,2
280,9,2
280,10,2
280,13,0
280,20,3
280,31,3
280,48,2
280,50,3
280,62,3
280,63,0
187,5,1
187,8,3
187,13,2
187,14,0
187,16,3
187,40,3
187,56,3
187,67,3
187,77,0
187,96,3
726,5,1
726,6,3
726,13,3
726,34,3
726,39,3
726,42,3
726,43,3
726,45,3
726,47,3
726,54,1
204,5,0
204,13,3
204,16,3
204,31,1
204,35,1
204,40,1
204,41,1
204,43,1
204,54,0
204,59,1
794,5,1
794,9,3
794,13,0
794,21,3
794,25,1
794,29,3
794,30,3
794,34,3
794,45,3
794,66,0
182,5,0
182,6,1
182,10,0
182,13,3
182,17,1
182,35,2
182,43,2
182,47,3
182,53,3
182,72,3
225,5,2
225,9,2
225,12,0
225,14,0
225,16,0
225,23,0
225,31,0
225,34,0
225,37,0
225,49,0
37,5,2
37,16,3
37,23,3
37,28,3
37,29,3
37,31,3
37,35,3
37,40,3
37,42,3
37,58,1
734,5,1
734,9,0
734,11,0
734,13,3
734,20,2
734,28,0
734,31,3
734,35,0
734,45,1
734,73,0
243,5,2
243,6,1
243,9,1
243,13,0
243,14,3
243,15,1
243,23,1
243,43,0
243,52,1
243,85,1
775,5,3
775,6,2
775,8,2
775,9,2
775,11,0
775,20,2
775,42,2
775,47,2
775,55,1
775,107,0
504,5,1
504,11,0
504,21,0
504,31,0
504,34,1
504,37,0
504,47,3
504,51,0
504,52,0
504,99,0
543,5,1
543,7,2
543,9,2
543,16,0
543,20,0
543,40,0
543,41,0
543,50,3
543,54,2
543,55,0
14,6,1
14,9,2
14,12,3
14,16,1
14,35,1
14,36,1
14,44,1
14,56,1
14,57,1
14,58,1
587,6,1
587,9,2
587,13,1
587,35,0
587,37,1
587,41,2
587,42,1
587,43,2
587,58,1
587,79,1
494,6,3
494,10,3
494,20,2
494,28,3
494,31,3
494,35,3
494,40,3
494,44,3
494,45,3
494,102,0
114,6,2
114,12,3
114,13,2
114,14,2
114,20,1
114,22,2
114,23,3
114,25,2
114,36,2
114,47,2
689,6,3
689,11,3
689,13,1
689,16,3
689,20,3
689,31,3
689,35,3
689,36,1
689,42,3
689,73,3
683,6,2
683,11,0
683,21,2
683,25,2
683,31,0
683,34,3
683,35,2
683,45,3
683,54,0
683,69,2
294,6,2
294,9,2
294,14,2
294,15,0
294,16,1
294,20,1
294,28,2
294,45,2
294,49,2
294,52,2
608,6,1
608,9,2
608,10,1
608,13,1
608,15,2
608,31,1
608,35,1
608,40,1
608,43,1
608,63,0
697,6,2
697,14,3
697,15,2
697,21,0
697,23,0
697,25,3
697,31,2
697,58,2
697,73,2
697,94,2
104,6,2
104,10,2
104,14,2
104,20,2
104,22,2
104,25,0
104,42,2
104,56,2
104,66,1
104,72,0
743,6,3
743,20,3
743,22,3
743,31,1
743,35,3
743,43,3
743,51,1
743,58,3
743,72,3
743,73,3
299,6,3
299,9,0
299,23,0
299,31,0
299,34,0
299,35,0
299,36,2
299,42,2
299,47,0
299,58,0
806,6,0
806,9,2
806,20,3
806,29,3
806,34,2
806,35,3
806,43,3
806,62,3
806,72,3
806,73,3
254,6,0
254,10,3
254,24,1
254,31,3
254,34,3
254,36,3
254,40,3
254,45,3
254,47,3
254,71,2
379,6,1
379,12,1
379,20,1
379,21,2
379,28,2
379,35,0
379,43,2
379,89,2
379,90,1
379,99,2
378,6,3
378,9,0
378,13,2
378,14,2
378,17,0
378,23,2
378,29,2
378,41,1
378,43,2
378,50,3
431,6,0
431,7,3
431,26,3
431,27,3
431,35,3
431,43,3
431,56,3
431,65,3
431,70,3
431,77,1
565,6,3
565,9,2
565,13,2
565,16,1
565,28,2
565,31,0
565,34,3
565,35,1
565,40,2
565,50,3
698,6,2
698,10,0
698,13,0
698,25,0
698,28,2
698,31,1
698,42,2
698,43,1
698,51,1
698,59,1
758,6,1
758,9,3
758,16,1
758,25,3
758,30,3
758,31,3
758,34,3
758,41,3
758,58,3
758,61,2
785,6,3
785,11,0
785,12,3
785,19,1
785,20,0
785,21,0
785,22,3
785,29,0
785,35,3
785,45,3
389,6,1
389,7,2
389,9,2
389,10,2
389,16,0
389,20,2
389,21,2
389,28,2
389,34,1
389,40,2
547,6,2
547,12,0
547,13,1
547,16,2
547,20,3
547,29,3
547,31,3
547,35,3
547,44,3
547,58,3
117,6,3
117,9,2
117,12,1
117,13,3
117,17,1
117,28,3
117,40,0
117,47,2
117,49,0
117,63,2
601,6,2
601,9,3
601,20,1
601,21,1
601,22,3
601,37,1
601,39,1
601,47,1
601,53,2
601,84,3
421,6,1
421,12,2
421,15,3
421,22,3
421,25,3
421,34,3
421,41,3
421,42,3
421,43,3
421,71,3
521,6,2
521,8,0
521,15,0
521,23,1
521,31,0
521,35,2
521,43,1
521,50,0
521,56,0
521,59,3
736,6,1
736,9,2
736,13,0
736,16,3
736,31,2
736,34,0
736,35,3
736,36,3
736,53,0
736,66,0
405,7,2
405,9,2
405,13,2
405,16,2
405,23,2
405,35,2
405,40,2
405,41,3
405,43,2
405,58,2
607,7,0
607,8,0
607,9,3
607,12,1
607,17,0
607,20,0
607,25,3
607,41,2
607,54,2
607,55,0
253,7,2
253,13,2
253,22,1
253,41,2
253,48,2
253,55,2
253,65,2
253,71,2
253,75,2
253,77,0
665,7,1
665,13,1
665,20,1
665,22,1
665,34,0
665,40,1
665,51,1
665,53,1
665,66,3
665,73,1
248,7,2
248,13,2
248,19,2
248,29,2
248,31,3
248,35,2
248,40,2
248,43,2
248,47,2
248,94,0
228,7,2
228,13,2
228,19,1
228,22,3
228,23,2
228,25,2
228,28,2
228,37,2
228,40,3
228,55,2
584,7,3
584,12,2
584,16,0
584,20,2
584,22,3
584,40,3
584,41,1
584,43,3
584,61,3
584,77,3
215,7,0
215,12,1
215,13,0
215,18,1
215,23,2
215,31,0
215,37,0
215,43,0
215,51,0
215,61,2
491,7,1
491,9,3
491,11,0
491,14,3
491,15,2
491,22,3
491,31,3
491,43,3
491,60,3
491,61,3
392,7,3
392,19,1
392,24,2
392,25,0
392,34,2
392,40,1
392,47,1
392,54,1
392,72,1
392,91,1
732,7,1
732,13,1
732,16,3
732,29,1
732,31,3
732,35,3
732,41,0
732,43,3
732,53,3
732,60,3
720,7,0
720,9,1
720,13,1
720,14,1
720,20,1
720,31,1
720,35,3
720,43,1
720,54,1
720,73,1
483,8,3
483,13,2
483,15,3
483,16,3
483,23,3
483,31,2
483,35,1
483,39,2
483,43,3
483,57,1
446,8,3
446,9,3
446,13,1
446,20,3
446,21,3
446,23,3
446,34,3
446,43,2
446,55,3
446,56,3
59,8,1
59,10,1
59,11,3
59,23,2
59,25,1
59,26,1
59,41,1
59,50,1
59,51,1
59,53,3
314,8,0
314,9,0
314,11,3
314,16,0
314,19,0
314,28,0
314,31,1
314,37,0
314,54,0
314,55,0
160,8,1
160,13,2
160,16,1
160,21,0
160,31,1
160,41,2
160,42,1
160,49,1
160,58,1
160,66,1
517,8,3
517,12,3
517,16,3
517,17,1
517,20,0
517,26,3
517,27,3
517,35,3
517,43,0
517,70,2
763,8,1
763,10,1
763,16,0
763,20,1
763,27,1
763,31,1
763,35,1
763,47,1
763,63,1
763,66,0
140,8,0
140,10,0
140,11,3
140,13,1
140,28,0
140,31,0
140,34,0
140,37,0
140,41,1
140,53,2
473,8,1
473,13,1
473,20,1
473,22,1
473,36,0
473,37,1
473,40,1
473,43,1
473,55,1
473,59,2
578,8,3
578,15,3
578,23,3
578,28,3
578,30,3
578,31,3
578,35,3
578,42,1
578,43,3
578,56,3
129,8,2
129,9,2
129,12,0
129,13,2
129,16,2
129,23,3
129,31,1
129,34,2
129,35,2
129,47,2
67,8,2
67,9,2
67,11,1
67,13,2
67,22,2
67,36,0
67,43,1
67,55,2
67,62,2
67,73,2
711,8,1
711,21,1
711,22,1
711,23,0
711,28,1
711,47,3
711,50,1
711,51,0
711,66,1
711,72,2
616,8,0
616,13,3
616,15,0
616,16,0
616,20,3
616,28,0
616,37,0
616,47,0
616,53,1
616,66,0
172,8,2
172,13,2
172,14,0
172,22,2
172,31,2
172,35,2
172,37,2
172,39,2
172,56,2
172,76,2
437,8,3
437,9,3
437,13,0
437,16,3
437,20,3
437,30,2
437,31,3
437,32,3
437,43,3
437,53,0
588,8,1
588,20,1
588,21,1
588,23,3
588,24,2
588,25,1
588,28,1
588,35,1
588,43,2
588,61,1
244,8,1
244,12,1
244,17,0
244,31,1
244,47,1
244,53,1
244,56,1
244,62,2
244,69,2
244,86,1
278,8,2
278,9,1
278,16,1
278,20,2
278,25,2
278,34,2
278,37,2
278,43,2
278,49,2
278,51,0
576,8,0
576,9,0
576,10,1
576,23,0
576,34,0
576,37,0
576,41,0
576,56,0
576,65,0
576,76,3
181,8,1
181,9,0
181,10,3
181,15,3
181,16,3
181,23,3
181,31,3
181,53,3
181,80,2
181,81,3
319,8,1
319,14,2
319,16,2
319,20,2
319,34,2
319,35,2
319,40,2
319,41,1
319,43,2
319,51,2
50,8,2
50,9,1
50,23,1
50,27,1
50,31,1
50,35,3
50,37,1
50,43,0
50,50,2
50,67,3
132,8,3
132,17,2
132,22,1
132,28,1
132,35,1
132,36,1
132,52,0
132,55,1
132,57,1
132,62,3
712,9,3
712,14,2
712,16,3
712,19,1
712,22,2
712,28,2
712,34,1
712,35,1
712,45,3
712,66,0
567,9,1
567,13,3
567,20,1
567,21,2
567,34,1
567,39,1
567,55,1
567,56,3
567,58,2
567,60,1
58,9,3
58,13,3
58,20,3
58,22,3
58,25,3
58,28,3
58,36,1
58,37,3
58,56,3
58,66,0
612,9,0
612,13,3
612,21,0
612,40,0
612,44,1
612,45,3
612,52,3
612,56,1
612,67,0
612,73,0
633,9,3
633,10,3
633,13,3
633,20,3
633,22,3
633,35,3
633,39,3
633,45,2
633,57,3
633,98,0
688,9,3
688,13,1
688,16,3
688,28,3
688,31,1
688,54,3
688,55,0
688,58,3
688,61,0
688,62,3
326,9,2
326,13,2
326,16,1
326,18,2
326,25,2
326,28,2
326,35,1
326,39,3
326,43,1
326,53,2
768,9,2
768,13,0
768,16,2
768,20,0
768,21,2
768,34,2
768,43,1
768,50,2
768,59,3
768,84,2
786,9,0
786,13,1
786,16,0
786,20,0
786,22,0
786,31,0
786,34,0
786,35,0
786,58,0
786,63,0
271,9,3
271,11,3
271,16,3
271,17,3
271,20,3
271,41,1
271,43,1
271,47,3
271,54,0
271,70,3
592,9,2
592,12,0
592,15,2
592,16,3
592,20,2
592,31,2
592,43,2
592,50,2
592,56,2
592,58,0
676,9,2
676,16,1
676,20,2
676,30,2
676,31,2
676,34,2
676,35,2
676,39,2
676,40,2
676,43,2
424,9,1
424,10,1
424,11,1
424,14,0
424,16,1
424,20,0
424,21,1
424,27,1
424,35,1
424,50,1
159,9,1
159,16,2
159,19,1
159,20,3
159,22,1
159,23,1
159,25,1
159,31,2
159,42,1
159,65,0
686,9,0
686,13,0
686,23,0
686,28,0
686,35,0
686,40,2
686,41,1
686,43,3
686,55,0
686,63,0
391,9,3
391,10,3
391,12,3
391,17,2
391,20,3
391,35,3
391,41,3
391,42,3
391,61,2
391,103,3
43,9,3
43,20,0
43,25,3
43,31,3
43,34,3
43,43,1
43,47,0
43,48,3
43,49,3
43,56,1
163,9,3
163,15,3
163,21,3
163,22,2
163,35,3
163,37,3
163,40,2
163,41,0
163,54,3
163,77,3
792,9,3
792,13,1
792,14,3
792,20,3
792,25,3
792,42,1
792,45,3
792,47,3
792,55,2
792,61,3
390,9,3
390,20,3
390,25,3
390,34,2
390,35,0
390,39,3
390,41,3
390,43,3
390,47,0
390,53,3
754,9,0
754,19,3
754,27,0
754,29,0
754,31,2
754,34,0
754,43,1
754,47,3
754,61,3
754,94,0
801,9,2
801,16,2
801,20,2
801,25,2
801,28,2
801,30,1
801,31,2
801,45,2
801,63,0
801,66,2
120,9,0
120,10,0
120,25,3
120,28,0
120,29,1
120,31,0
120,35,0
120,45,0
120,47,3
120,63,3
548,9,2
548,13,2
548,21,3
548,25,2
548,27,1
548,28,2
548,35,2
548,47,0
548,53,2
548,63,3
105,9,1
105,11,1
105,20,1
105,22,0
105,29,1
105,31,1
105,34,1
105,53,1
105,56,1
105,58,1
386,9,2
386,11,1
386,12,0
386,15,2
386,24,0
386,29,1
386,39,1
386,43,2
386,50,2
386,60,2
295,9,0
295,14,0
295,16,0
295,22,0
295,28,0
295,35,0
295,53,0
295,56,0
295,58,2
295,61,3
545,9,1
545,22,1
545,34,0
545,40,1
545,41,2
545,42,1
545,45,3
545,53,1
545,58,1
545,69,2
666,9,0
666,20,0
666,22,1
666,31,0
666,41,0
666,43,3
666,47,0
666,53,1
666,55,0
666,59,3
542,9,2
542,16,2
542,19,2
542,22,1
542,28,2
542,35,2
542,37,2
542,51,0
542,54,3
542,61,2
719,9,0
719,20,2
719,25,0
719,28,0
719,29,1
719,31,0
719,43,0
719,54,0
719,60,3
719,88,0
119,9,0
119,12,0
119,16,3
119,31,2
119,32,0
119,34,0
119,35,0
119,37,0
119,39,3
119,67,3
329,9,3
329,10,3
329,19,0
329,22,0
329,23,3
329,24,3
329,31,3
329,34,3
329,42,3
329,60,1
796,9,3
796,10,3
796,12,3
796,16,3
796,20,3
796,28,3
796,34,3
796,55,3
796,61,2
796,102,2
130,9,1
130,13,1
130,16,1
130,17,1
130,22,1
130,31,1
130,36,1
130,39,1
130,42,1
130,55,0
478,9,3
478,15,0
478,26,3
478,27,3
478,28,3
478,34,3
478,42,1
478,43,3
478,47,2
478,58,3
643,9,1
643,12,0
643,15,1
643,16,1
643,25,1
643,31,2
643,35,1
643,44,0
643,58,0
643,88,1
700,9,2
700,13,2
700,16,3
700,21,2
700,28,2
700,35,0
700,40,3
700,41,2
700,42,1
700,66,2
420,9,1
420,10,1
420,13,3
420,17,1
420,20,1
420,34,1
420,37,1
420,50,1
420,63,1
420,70,1
266,9,1
266,15,3
266,20,1
266,22,1
266,29,1
266,35,2
266,37,1
266,43,1
266,55,2
266,61,1
520,9,0
520,16,0
520,21,1
520,26,0
520,31,0
520,34,0
520,35,0
520,41,0
520,43,0
520,73,0
474,9,0
474,12,2
474,16,1
474,28,0
474,34,3
474,35,0
474,37,0
474,42,2
474,47,3
474,50,0
499,9,3
499,11,3
499,13,3
499,17,1
499,20,3
499,23,3
499,29,3
499,35,3
499,39,3
499,50,3
32,9,1
32,11,2
32,15,1
32,25,1
32,27,0
32,31,1
32,34,2
32,35,1
32,43,3
32,69,1
658,9,3
658,13,3
658,20,3
658,21,1
658,22,3
658,28,3
658,29,3
658,37,3
658,40,3
658,43,2
157,9,1
157,13,2
157,22,1
157,35,1
157,50,1
157,60,1
157,61,1
157,63,0
157,65,0
157,90,2
9,9,0
9,16,0
9,27,0
9,34,3
9,35,3
9,48,2
9,49,1
9,50,0
9,51,0
9,52,0
569,9,2
569,10,2
569,20,1
569,22,3
569,34,2
569,35,3
569,43,2
569,55,2
569,60,2
569,65,1
672,9,1
672,10,3
672,16,1
672,20,1
672,23,0
672,47,1
672,51,0
672,56,1
672,61,1
672,62,1
22,9,3
22,11,3
22,13,3
22,17,2
22,21,3
22,22,3
22,23,3
22,35,3
22,55,3
22,56,3
648,9,2
648,12,2
648,13,2
648,17,2
648,22,2
648,31,2
648,34,2
648,35,3
648,40,0
648,51,3
514,9,2
514,13,2
514,34,2
514,35,2
514,43,3
514,47,2
514,57,2
514,71,2
514,76,2
514,89,3
752,9,0
752,16,1
752,19,1
752,28,0
752,31,2
752,34,3
752,35,3
752,41,0
752,42,2
752,43,0
586,9,0
586,12,0
586,18,2
586,22,0
586,23,2
586,25,0
586,29,3
586,35,3
586,40,0
586,58,0
302,9,0
302,10,0
302,12,1
302,13,2
302,23,3
302,32,3
302,34,0
302,42,2
302,58,0
302,71,3
733,9,3
733,13,0
733,28,0
733,29,0
733,30,0
733,31,0
733,40,0
733,45,0
733,54,0
733,59,1
641,9,0
641,10,2
641,21,2
641,23,2
641,28,2
641,34,3
641,40,2
641,42,3
641,43,1
641,47,2
731,9,1
731,10,3
731,12,3
731,16,3
731,21,3
731,25,2
731,31,2
731,34,3
731,35,2
731,54,2
429,9,3
429,10,2
429,11,2
429,13,3
429,20,2
429,22,0
429,23,2
429,25,2
429,28,2
429,43,2
762,9,2
762,16,3
762,20,2
762,25,3
762,28,3
762,29,3
762,31,3
762,35,1
762,43,3
762,66,2
637,9,2
637,19,1
637,23,0
637,28,1
637,31,3
637,41,0
637,42,1
637,43,3
637,53,1
637,55,0
7,9,2
7,11,0
7,13,0
7,21,0
7,34,3
7,35,0
7,40,1
7,41,2
7,42,0
7,43,0
205,9,1
205,12,0
205,14,0
205,19,0
205,34,2
205,35,0
205,43,3
205,49,2
205,53,0
205,66,0
779,9,3
779,13,1
779,20,1
779,25,1
779,40,1
779,43,1
779,66,1
779,73,1
779,84,1
779,94,2
166,9,3
166,13,2
166,15,2
166,21,2
166,25,2
166,28,2
166,39,2
166,41,2
166,53,3
166,62,2
634,9,1
634,16,0
634,17,0
634,23,0
634,28,0
634,30,0
634,43,0
634,58,2
634,63,0
634,66,2
744,9,1
744,13,2
744,20,2
744,29,2
744,31,3
744,34,0
744,35,2
744,39,2
744,43,2
744,54,2
44,9,3
44,14,0
44,20,2
44,21,2
44,22,0
44,34,3
44,35,2
44,37,2
44,43,2
44,66,0
20,9,3
20,11,0
20,13,1
20,15,3
20,16,2
20,23,1
20,36,0
20,47,1
20,55,2
20,61,1
469,9,0
469,12,1
469,13,2
469,14,1
469,21,0
469,29,1
469,39,1
469,47,0
469,53,3
469,63,1
199,9,0
199,16,3
199,19,3
199,25,3
199,35,3
199,37,3
199,41,3
199,54,0
199,55,0
199,58,3
315,9,1
315,13,0
315,15,3
315,25,3
315,28,0
315,31,0
315,34,3
315,35,0
315,61,0
315,84,0
673,9,1
673,13,3
673,27,1
673,29,0
673,31,2
673,34,0
673,35,3
673,47,3
673,55,0
673,58,0
279,9,3
279,13,2
279,17,1
279,20,1
