question,worker,answer
340,25,0
340,35,1
340,36,3
340,37,1
340,47,3
340,53,1
340,72,0
340,81,1
82,3,0
82,9,2
82,20,0
82,22,3
82,29,2
82,35,2
82,40,1
82,61,2
82,69,3
82,88,2
493,3,0
493,10,1
493,17,2
493,36,1
493,37,2
493,40,3
493,47,1
493,61,1
493,62,1
493,70,1
133,3,2
133,12,1
133,16,1
133,31,1
133,35,1
133,43,1
133,61,1
133,63,0
133,76,3
133,83,1
30,3,3
30,5,1
30,10,1
30,20,1
30,22,1
30,27,0
30,31,1
30,35,1
30,41,1
30,59,1
455,3,1
455,13,0
455,15,3
455,16,3
455,20,1
455,22,3
455,27,3
455,29,3
455,37,3
455,47,2
143,3,3
143,13,3
143,17,0
143,31,0
143,34,0
143,44,0
143,50,0
143,56,0
143,77,2
143,90,0
487,3,1
487,9,3
487,22,3
487,25,3
487,31,3
487,35,3
487,41,3
487,43,3
487,57,3
487,95,3
99,3,2
99,13,3
99,20,3
99,21,0
99,22,1
99,35,2
99,36,3
99,37,0
99,57,0
99,73,1
190,3,1
190,9,3
190,25,3
190,37,3
190,40,2
190,43,3
190,55,1
190,56,1
190,61,3
190,68,3
760,3,3
760,9,1
760,16,1
760,20,3
760,27,3
760,34,1
760,43,1
760,60,0
760,61,1
760,62,1
724,3,3
724,10,3
724,13,2
724,16,2
724,20,1
724,22,2
724,34,2
724,47,2
724,59,2
724,66,2
571,3,0
571,21,2
571,31,2
571,34,1
571,50,1
571,55,2
571,58,2
571,63,2
571,69,1
571,94,2
622,3,0
622,9,2
622,14,1
622,16,1
622,20,2
622,25,2
622,34,1
622,41,3
622,51,0
622,59,3
26,4,3
26,16,3
26,20,3
26,22,3
26,31,3
26,34,3
26,47,0
26,49,3
26,53,3
26,58,3
468,4,2
468,10,2
468,14,2
468,20,1
468,23,2
468,39,1
468,41,1
468,42,1
468,56,3
468,58,1
466,4,0
466,12,0
466,14,0
466,20,2
466,22,0
466,23,0
466,39,0
466,40,0
466,56,0
466,86,0
583,4,3
583,10,3
583,22,1
583,30,3
583,31,2
583,34,3
583,39,2
583,40,3
583,50,3
583,55,1
35,4,3
35,14,0
35,20,3
35,23,3
35,25,3
35,26,1
35,36,1
35,53,3
35,56,3
35,70,3
462,4,3
462,6,3
462,9,1
462,14,3
462,17,1
462,34,3
462,39,3
462,54,2
462,60,3
462,63,0
600,4,1
600,11,1
600,16,1
600,22,1
600,28,1
600,29,1
600,34,1
600,39,1
600,41,1
600,61,1
72,4,3
72,8,3
72,9,3
72,16,3
72,31,3
72,35,3
72,37,0
72,40,0
72,43,3
72,55,0
261,4,1
261,11,1
261,13,0
261,21,1
261,25,1
261,40,1
261,41,1
261,52,2
261,76,1
261,90,3
613,4,0
613,22,3
613,31,0
613,39,2
613,40,1
613,41,0
613,43,0
613,61,0
613,63,0
613,108,1
52,4,2
52,11,3
52,12,2
52,13,0
52,20,3
52,39,1
52,40,3
52,42,2
52,47,3
52,56,2
207,4,1
207,9,1
207,10,1
207,13,1
207,23,1
207,37,1
207,39,1
207,40,1
207,58,1
207,60,0
286,4,2
286,6,2
286,21,1
286,31,2
286,35,2
286,37,2
286,39,2
286,40,2
286,55,2
286,58,0
439,4,2
439,10,1
439,13,3
439,33,0
439,41,1
439,51,1
439,54,3
439,55,1
439,61,1
439,85,1
194,4,3
194,12,3
194,17,3
194,20,3
194,23,1
194,31,0
194,40,0
194,56,0
194,60,0
194,76,0
620,4,1
620,12,0
620,13,0
620,16,0
620,37,0
620,43,0
620,47,0
620,48,0
620,51,0
620,54,0
186,4,1
186,10,2
186,14,2
186,28,2
186,29,2
186,37,3
186,40,2
186,58,2
186,61,0
186,77,0
599,4,2
599,13,3
599,16,1
599,31,0
599,34,3
599,41,0
599,58,0
599,60,0
599,61,0
599,76,0
624,4,3
624,22,3
624,28,1
624,31,1
624,35,1
624,37,0
624,40,1
624,41,1
624,42,3
624,57,0
570,4,0
570,9,2
570,28,2
570,34,2
570,42,2
570,43,2
570,47,2
570,59,2
570,73,2
570,107,2
375,4,3
375,13,0
375,16,2
375,19,2
375,21,2
375,23,2
375,31,2
375,40,1
375,43,2
375,55,3
422,4,1
422,5,0
422,15,3
422,20,3
422,22,3
422,43,3
422,48,1
422,56,1
422,63,1
422,74,3
245,4,1
245,6,0
245,23,3
245,35,3
245,39,0
245,41,3
245,43,2
245,44,2
245,47,3
245,76,2
488,5,0
488,13,0
488,15,1
488,23,2
488,36,0
488,37,2
488,39,2
488,45,0
488,50,0
488,56,1
260,5,2
260,9,2
260,12,2
260,13,1
260,16,2
260,22,2
260,31,2
260,37,0
260,50,3
260,81,2
92,5,0
92,9,0
92,13,0
92,14,0
92,23,0
92,34,3
92,35,3
92,43,0
92,47,2
92,58,0
255,5,2
255,9,2
255,10,2
255,13,1
255,20,0
255,21,3
255,23,2
255,36,2
255,41,0
255,53,2
504,5,0
504,11,0
504,21,1
504,31,0
504,34,0
504,37,0
504,47,3
504,51,0
504,52,0
504,99,0
122,5,2
122,20,2
122,22,2
122,25,2
122,28,2
122,41,2
122,43,2
122,47,2
122,72,3
122,75,2
516,5,3
516,12,3
516,13,2
516,20,3
516,21,1
516,28,1
516,31,3
516,39,3
516,66,3
516,73,3
56,5,1
56,9,3
56,12,1
56,22,3
56,35,1
56,36,1
56,37,1
56,41,1
56,45,2
56,79,0
596,5,1
596,13,3
596,16,3
596,17,1
596,23,1
596,31,1
596,39,1
596,51,0
596,53,1
596,56,2
775,5,2
775,6,1
775,8,2
775,9,2
775,11,3
775,20,0
775,42,2
775,47,2
775,55,1
775,107,2
69,5,2
69,13,1
69,17,2
69,23,2
69,34,1
69,35,1
69,40,2
69,58,0
69,70,2
69,85,2
557,5,3
557,9,0
557,17,3
557,20,3
557,21,0
557,22,3
557,31,3
557,35,2
557,65,3
557,67,3
780,5,2
780,16,2
780,30,2
780,35,0
780,43,1
780,55,2
780,59,2
780,61,1
780,63,2
780,73,2
727,5,3
727,9,3
727,11,1
727,13,3
727,20,3
727,21,3
727,22,3
727,34,3
727,42,3
727,43,3
280,5,3
280,9,3
280,10,1
280,13,1
280,20,1
280,31,3
280,48,2
280,50,1
280,62,3
280,63,0
535,5,3
535,6,3
535,7,0
535,34,0
535,35,3
535,40,3
535,43,3
535,44,3
535,50,3
535,55,3
757,5,1
757,9,1
757,10,1
757,12,0
757,16,1
757,21,1
757,22,1
757,41,1
757,42,1
757,61,1
131,5,0
131,28,0
131,31,0
131,34,0
131,49,0
131,57,0
131,58,0
131,59,0
131,72,0
131,90,0
800,5,3
800,10,3
800,13,3
800,16,0
800,20,3
800,21,3
800,23,1
800,29,3
800,34,3
800,66,3
177,5,0
177,12,0
177,21,0
177,23,0
177,29,3
177,31,0
177,36,0
177,37,2
177,65,0
177,73,1
112,5,0
112,9,0
112,11,3
112,13,0
112,17,0
112,20,0
112,21,0
112,36,2
112,41,0
112,50,0
798,5,0
798,11,2
798,20,0
798,21,0
798,22,3
798,29,0
798,31,0
798,55,3
798,94,0
798,109,3
551,5,0
551,8,0
551,9,0
551,10,0
551,13,0
551,23,1
551,27,0
551,31,0
551,37,0
551,42,3
500,5,2
500,9,2
500,11,0
500,13,3
500,14,0
500,21,2
500,22,2
500,28,2
500,39,2
500,59,2
438,5,3
438,10,3
438,13,2
438,20,3
438,22,3
438,29,3
438,47,3
438,50,3
438,54,1
438,58,3
694,5,3
694,9,3
694,10,3
694,13,3
694,20,3
694,23,3
694,31,3
694,35,3
694,40,0
694,42,3
247,5,2
247,8,1
247,11,1
247,20,2
247,23,2
247,31,2
247,35,2
247,43,2
247,55,3
247,58,2
558,5,3
558,12,3
558,13,2
558,17,3
558,19,3
558,22,3
558,25,3
558,37,3
558,43,3
558,54,0
37,5,3
37,16,3
37,23,3
37,28,2
37,29,3
37,31,3
37,35,3
37,40,2
37,42,1
37,58,2
440,5,0
440,13,1
440,15,0
440,20,0
440,21,0
440,25,0
440,58,2
440,65,0
440,66,0
440,106,0
726,5,3
726,6,3
726,13,3
726,34,3
726,39,1
726,42,2
726,43,3
726,45,3
726,47,3
726,54,3
376,5,0
376,6,0
376,11,3
376,16,0
376,22,3
376,35,0
376,43,0
376,47,1
376,50,0
376,52,0
225,5,0
225,9,0
225,12,2
225,14,0
225,16,0
225,23,2
225,31,1
225,34,0
225,37,0
225,49,0
39,5,3
39,8,3
39,9,2
39,13,0
39,20,3
39,22,0
39,23,3
39,25,2
39,41,3
39,72,3
373,5,2
373,14,2
373,20,2
373,21,2
373,23,2
373,25,2
373,29,2
373,40,0
373,63,1
373,85,2
734,5,0
734,9,1
734,11,0
734,13,1
734,20,0
734,28,1
734,31,0
734,35,0
734,45,0
734,73,1
794,5,1
794,9,3
794,13,1
794,21,3
794,25,3
794,29,3
794,30,0
794,34,3
794,45,3
794,66,0
784,5,0
784,9,2
784,13,3
784,16,3
784,20,3
784,28,3
784,29,3
784,31,1
784,35,3
784,54,0
598,5,1
598,8,2
598,9,1
598,13,0
598,20,2
598,23,2
598,31,1
598,50,2
598,54,2
598,71,2
187,5,2
187,8,3
187,13,0
187,14,3
187,16,3
187,40,3
187,56,3
187,67,0
187,77,3
187,96,3
336,5,1
336,13,2
336,14,2
336,16,1
336,22,1
336,41,2
336,45,2
336,69,2
336,90,1
336,94,2
182,5,1
182,6,3
182,10,3
182,13,3
182,17,3
182,35,3
182,43,3
182,47,3
182,53,3
182,72,1
47,5,2
47,9,1
47,11,1
47,17,1
47,26,0
47,31,1
47,34,0
47,40,1
47,49,1
47,55,1
543,5,2
543,7,0
543,9,0
543,16,0
543,20,0
543,40,0
543,41,0
543,50,0
543,54,1
543,55,0
447,5,2
447,10,0
447,19,2
447,25,0
447,35,0
447,43,0
447,45,0
447,62,1
447,73,0
447,84,0
671,5,0
671,6,2
671,8,2
671,13,3
671,20,2
671,21,2
671,27,1
671,34,0
671,43,2
671,54,3
134,5,2
134,9,3
134,13,0
134,16,3
134,21,3
134,25,0
134,47,0
134,58,3
134,61,3
134,92,0
495,5,3
495,11,2
495,15,2
495,25,2
495,31,2
495,34,2
495,41,2
495,45,2
495,60,2
495,61,2
649,5,0
649,16,3
649,20,0
649,28,0
649,35,3
649,41,3
649,42,0
649,43,0
649,47,0
649,73,3
262,5,3
262,13,2
262,16,2
262,22,2
262,31,2
262,40,2
262,43,3
262,47,2
262,62,2
262,89,0
243,5,3
243,6,1
243,9,1
243,13,3
243,14,1
243,15,1
243,23,1
243,43,2
243,52,3
243,85,2
585,5,3
585,8,1
585,15,2
585,17,3
585,29,2
585,35,0
585,37,2
585,40,2
585,41,2
585,56,2
204,5,3
204,13,1
204,16,1
204,31,2
204,35,1
204,40,1
204,41,1
204,43,3
204,54,2
204,59,1
564,5,1
564,16,0
564,25,2
564,29,2
564,31,2
564,35,0
564,41,2
564,43,2
564,58,2
564,76,2
640,5,3
640,8,3
640,9,3
640,13,0
640,17,0
640,20,0
640,31,0
640,55,0
640,58,1
640,84,2
573,5,0
573,11,3
573,15,3
573,16,3
573,25,1
573,40,3
573,41,0
573,43,3
573,59,3
573,62,3
200,5,1
200,16,3
200,20,3
200,22,3
200,25,3
200,31,2
200,34,1
200,35,2
200,43,3
200,52,3
291,5,2
291,6,3
291,16,3
291,17,3
291,20,1
291,34,3
291,39,3
291,61,3
291,84,3
291,88,3
687,5,1
687,13,3
687,16,3
687,28,3
687,31,3
687,34,3
687,35,3
687,40,3
687,45,3
687,94,3
379,6,2
379,12,2
379,20,2
379,21,1
379,28,2
379,35,2
379,43,2
379,89,2
379,90,3
379,99,2
601,6,1
601,9,0
601,20,1
601,21,3
601,22,3
601,37,0
601,39,0
601,47,3
601,53,1
601,84,3
521,6,0
521,8,0
521,15,0
521,23,0
521,31,1
521,35,0
521,43,0
521,50,3
521,56,0
521,59,0
758,6,3
758,9,3
758,16,3
758,25,3
758,30,3
758,31,3
758,34,3
758,41,3
758,58,3
758,61,2
806,6,3
806,9,3
806,20,0
806,29,0
806,34,3
806,35,1
806,43,3
806,62,3
806,72,3
806,73,3
698,6,0
698,10,2
698,13,2
698,25,0
698,28,0
698,31,2
698,42,2
698,43,0
698,51,3
698,59,0
587,6,1
587,9,1
587,13,2
587,35,3
587,37,1
587,41,0
587,42,1
587,43,1
587,58,2
587,79,1
299,6,0
299,9,0
299,23,0
299,31,0
299,34,0
299,35,2
299,36,0
299,42,1
299,47,3
299,58,1
389,6,2
389,7,1
389,9,2
389,10,3
389,16,2
389,20,3
389,21,2
389,28,2
389,34,2
389,40,2
608,6,1
608,9,2
608,10,1
608,13,1
608,15,1
608,31,1
608,35,1
608,40,1
608,43,0
608,63,1
683,6,2
683,11,2
683,21,2
683,25,3
683,31,3
683,34,0
683,35,0
683,45,2
683,54,2
683,69,2
117,6,2
117,9,2
117,12,1
117,13,3
117,17,3
117,28,2
117,40,1
117,47,2
117,49,1
117,63,2
785,6,0
785,11,0
785,12,3
785,19,0
785,20,2
785,21,0
785,22,2
785,29,0
785,35,0
785,45,1
431,6,3
431,7,3
431,26,0
431,27,3
431,35,3
431,43,2
431,56,3
431,65,3
431,70,3
431,77,3
421,6,3
421,12,0
421,15,0
421,22,3
421,25,0
421,34,3
421,41,3
421,42,3
421,43,3
421,71,0
14,6,1
14,9,3
14,12,1
14,16,1
14,35,2
14,36,1
14,44,0
14,56,1
14,57,1
14,58,1
114,6,2
114,12,0
114,13,3
114,14,2
114,20,2
114,22,2
114,23,2
114,25,2
114,36,2
114,47,1
565,6,2
565,9,3
565,13,2
565,16,2
565,28,3
565,31,2
565,34,2
565,35,2
565,40,2
565,50,2
254,6,3
254,10,3
254,24,3
254,31,3
254,34,3
254,36,3
254,40,3
254,45,3
254,47,3
254,71,1
378,6,2
378,9,0
378,13,2
378,14,3
378,17,2
378,23,0
378,29,2
378,41,3
378,43,2
378,50,2
294,6,2
294,9,2
294,14,3
294,15,2
294,16,2
294,20,2
294,28,2
294,45,2
294,49,2
294,52,2
697,6,2
697,14,2
697,15,2
697,21,2
697,23,0
697,25,2
697,31,0
697,58,1
697,73,2
697,94,2
104,6,1
104,10,2
104,14,2
104,20,3
104,22,2
104,25,2
104,42,1
104,56,2
104,66,2
104,72,2
689,6,2
689,11,3
689,13,3
689,16,3
689,20,2
689,31,0
689,35,2
689,36,3
689,42,0
689,73,3
547,6,2
547,12,1
547,13,3
547,16,3
547,20,3
547,29,0
547,31,0
547,35,2
547,44,2
547,58,3
736,6,1
736,9,2
736,13,3
736,16,2
736,31,1
736,34,2
736,35,3
736,36,2
736,53,2
736,66,2
494,6,0
494,10,3
494,20,0
494,28,2
494,31,3
494,35,3
494,40,3
494,44,0
494,45,0
494,102,2
743,6,1
743,20,3
743,22,3
743,31,1
743,35,3
743,43,3
743,51,3
743,58,3
743,72,3
743,73,1
405,7,2
405,9,2
405,13,2
405,16,2
405,23,0
405,35,2
405,40,3
405,41,2
405,43,2
405,58,2
665,7,1
665,13,1
665,20,1
665,22,1
665,34,1
665,40,2
665,51,1
665,53,1
665,66,1
665,73,1
228,7,2
228,13,2
228,19,2
228,22,2
228,23,2
228,25,3
228,28,2
228,37,2
228,40,2
228,55,2
584,7,3
584,12,3
584,16,3
584,20,3
584,22,3
584,40,3
584,41,3
584,43,2
584,61,3
584,77,3
253,7,2
253,13,0
253,22,2
253,41,2
253,48,2
253,55,0
253,65,2
253,71,2
253,75,3
253,77,2
491,7,3
491,9,3
491,11,3
491,14,2
491,15,3
491,22,3
491,31,3
491,43,2
491,60,3
491,61,3
215,7,2
215,12,0
215,13,2
215,18,0
215,23,0
215,31,0
215,37,0
215,43,2
215,51,0
215,61,0
248,7,3
248,13,2
248,19,2
248,29,2
248,31,2
248,35,2
248,40,0
248,43,3
248,47,3
248,94,2
392,7,0
392,19,1
392,24,1
392,25,1
392,34,1
392,40,1
392,47,2
392,54,2
392,72,1
392,91,1
720,7,3
720,9,1
720,13,2
720,14,1
720,20,0
720,31,1
720,35,2
720,43,0
720,54,1
720,73,2
732,7,2
732,13,3
732,16,3
732,29,3
732,31,3
732,35,3
732,41,3
732,43,3
732,53,3
732,60,3
607,7,1
607,8,0
607,9,0
607,12,1
607,17,0
607,20,0
607,25,0
607,41,0
607,54,2
607,55,0
172,8,2
172,13,0
172,14,2
172,22,0
172,31,3
172,35,2
172,37,2
172,39,2
172,56,2
172,76,3
50,8,1
50,9,1
50,23,1
50,27,1
50,31,1
50,35,1
50,37,1
50,43,1
50,50,1
50,67,1
483,8,3
483,13,3
483,15,3
483,16,3
483,23,3
483,31,3
483,35,3
483,39,1
483,43,2
483,57,3
578,8,3
578,15,3
578,23,0
578,28,3
578,30,3
578,31,3
578,35,3
578,42,3
578,43,3
578,56,3
437,8,3
437,9,3
437,13,1
437,16,3
437,20,3
437,30,3
437,31,1
437,32,0
437,43,2
437,53,3
473,8,1
473,13,1
473,20,1
473,22,1
473,36,1
473,37,1
473,40,0
473,43,2
473,55,1
473,59,1
446,8,3
446,9,3
446,13,0
446,20,3
446,21,2
446,23,3
446,34,0
446,43,3
446,55,3
446,56,2
588,8,1
588,20,1
588,21,1
588,23,2
588,24,2
588,25,1
588,28,1
588,35,1
588,43,1
588,61,1
132,8,1
132,17,1
132,22,3
132,28,1
132,35,1
132,36,1
132,52,2
132,55,1
132,57,1
132,62,1
314,8,0
314,9,0
314,11,1
314,16,0
314,19,0
314,28,2
314,31,0
314,37,0
314,54,0
314,55,0
319,8,2
319,14,2
319,16,2
319,20,2
319,34,2
319,35,2
319,40,0
319,41,2
319,43,2
319,51,3
129,8,2
129,9,2
129,12,2
129,13,2
129,16,2
129,23,2
129,31,2
129,34,0
129,35,2
129,47,2
278,8,2
278,9,2
278,16,0
278,20,0
278,25,2
278,34,2
278,37,2
278,43,2
278,49,2
278,51,3
140,8,0
140,10,1
140,11,2
140,13,1
140,28,0
140,31,0
140,34,0
140,37,0
140,41,0
140,53,0
576,8,0
576,9,0
576,10,0
576,23,0
576,34,0
576,37,0
576,41,0
576,56,0
576,65,0
576,76,0
244,8,1
244,12,1
244,17,1
244,31,1
244,47,3
244,53,1
244,56,1
244,62,2
244,69,1
244,86,1
616,8,0
616,13,3
616,15,0
616,16,0
616,20,0
616,28,0
616,37,1
616,47,0
616,53,0
616,66,0
67,8,0
67,9,2
67,11,2
67,13,3
67,22,2
67,36,2
67,43,2
67,55,2
67,62,2
67,73,2
160,8,3
160,13,2
160,16,1
160,21,1
160,31,2
160,41,1
160,42,1
160,49,1
160,58,1
160,66,1
59,8,0
59,10,1
59,11,2
59,23,1
59,25,1
59,26,1
59,41,1
59,50,2
59,51,1
59,53,1
763,8,3
763,10,1
763,16,1
763,20,2
763,27,1
763,31,2
763,35,1
763,47,2
763,63,0
763,66,1
711,8,3
711,21,1
711,22,2
711,23,1
711,28,0
711,47,1
711,50,3
711,51,0
711,66,1
711,72,2
181,8,2
181,9,3
181,10,3
181,15,3
181,16,3
181,23,0
181,31,3
181,53,3
181,80,1
181,81,3
517,8,1
517,12,3
517,16,3
517,17,1
517,20,3
517,26,1
517,27,3
517,35,3
517,43,2
517,70,0
499,9,3
499,11,0
499,13,3
499,17,3
499,20,3
499,23,3
499,29,0
499,35,1
499,39,2
499,50,3
634,9,0
634,16,0
634,17,2
634,23,1
634,28,3
634,30,0
634,43,0
634,58,1
634,63,0
634,66,0
592,9,2
592,12,2
592,15,2
592,16,2
592,20,2
592,31,2
592,43,2
592,50,2
592,56,2
592,58,2
676,9,2
676,16,2
676,20,2
676,30,2
676,31,0
676,34,2
676,35,2
676,39,2
676,40,2
676,43,3
631,9,2
631,11,1
631,13,2
631,16,2
631,22,3
631,27,1
631,34,0
631,35,1
631,45,2
631,59,2
295,9,0
295,14,0
295,16,0
295,22,0
295,28,0
295,35,0
295,53,0
295,56,3
295,58,0
295,61,0
163,9,3
163,15,0
163,21,0
163,22,3
163,35,3
163,37,0
163,40,0
163,41,0
163,54,0
163,77,3
796,9,3
796,10,0
796,12,3
796,16,0
796,20,0
796,28,0
796,34,3
796,55,3
796,61,3
796,102,3
230,9,1
230,10,3
230,16,1
230,21,1
230,31,0
230,35,1
230,42,2
230,43,0
230,60,1
230,97,1
166,9,2
166,13,3
166,15,3
166,21,3
166,25,2
166,28,2
166,39,3
166,41,2
166,53,2
166,62,2
643,9,1
643,12,1
643,15,1
643,16,1
643,25,1
643,31,2
643,35,1
643,44,1
643,58,2
643,88,2
43,9,3
43,20,3
43,25,1
43,31,3
43,34,2
43,43,1
43,47,3
43,48,3
43,49,3
43,56,3
666,9,0
666,20,0
666,22,0
666,31,0
666,41,2
666,43,2
666,47,3
666,53,0
666,55,0
666,59,0
586,9,0
586,12,0
586,18,0
586,22,0
586,23,0
586,25,0
586,29,0
586,35,0
586,40,0
586,58,0
762,9,3
762,16,1
762,20,3
762,25,1
762,28,0
762,29,2
762,31,3
762,35,3
762,43,3
762,66,3
199,9,3
199,16,3
199,19,1
199,25,0
199,35,3
199,37,3
199,41,3
199,54,3
199,55,2
199,58,3
731,9,3
731,10,3
731,12,3
731,16,3
731,21,3
731,25,3
731,31,3
731,34,3
731,35,2
731,54,2
205,9,0
205,12,0
205,14,2
205,19,0
205,34,1
205,35,2
205,43,0
205,49,2
205,53,0
205,66,0
424,9,1
424,10,1
424,11,1
424,14,2
424,16,1
424,20,1
424,21,1
424,27,1
424,35,3
424,50,1
386,9,2
386,11,2
386,12,2
386,15,2
386,24,2
386,29,2
386,39,2
386,43,2
386,50,1
386,60,2
719,9,0
719,20,0
719,25,1
719,28,1
719,29,0
719,31,0
719,43,0
719,54,3
719,60,0
719,88,0
105,9,1
105,11,1
105,20,1
105,22,1
105,29,1
105,31,2
105,34,0
105,53,1
105,56,1
105,58,1
420,9,1
420,10,1
420,13,3
420,17,3
420,20,1
420,34,3
420,37,1
420,50,1
420,63,2
420,70,1
130,9,1
130,13,1
130,16,1
130,17,1
130,22,1
130,31,3
130,36,1
130,39,1
130,42,1
130,55,1
44,9,2
44,14,2
44,20,3
44,21,2
44,22,0
44,34,1
44,35,2
44,37,2
44,43,1
44,66,2
612,9,0
612,13,0
612,21,2
612,40,0
612,44,0
612,45,3
612,52,2
612,56,0
612,67,0
612,73,0
108,9,0
108,12,0
108,13,3
108,17,2
108,20,0
108,25,3
108,36,0
108,40,0
108,42,1
108,53,2
478,9,3
478,15,3
478,26,3
478,27,3
478,28,3
478,34,3
478,42,3
478,43,3
478,47,3
478,58,2
673,9,0
673,13,0
673,27,0
673,29,0
673,31,0
673,34,0
673,35,2
673,47,0
673,55,0
673,58,3
700,9,2
700,13,2
700,16,2
700,21,2
700,28,2
700,35,2
700,40,2
700,41,2
700,42,3
700,66,2
391,9,3
391,10,3
391,12,3
391,17,2
391,20,3
391,35,2
391,41,3
391,42,1
391,61,3
391,103,3
688,9,3
688,13,3
688,16,3
688,28,1
688,31,3
688,54,3
688,55,2
688,58,3
688,61,3
688,62,3
326,9,2
326,13,2
326,16,0
326,18,3
326,25,2
326,28,2
326,35,2
326,39,2
326,43,2
326,53,2
792,9,3
792,13,3
792,14,3
792,20,3
792,25,3
792,42,3
792,45,3
792,47,3
792,55,3
792,61,3
752,9,0
752,16,0
752,19,3
752,28,0
752,31,1
752,34,0
752,35,1
752,41,0
752,42,0
752,43,0
390,9,3
390,20,3
390,25,1
390,34,3
390,35,3
390,39,3
390,41,3
390,43,3
390,47,3
390,53,3
686,9,0
686,13,0
686,23,0
686,28,0
686,35,3
686,40,0
686,41,0
686,43,3
686,55,2
686,63,0
271,9,3
271,11,0
271,16,3
271,17,3
271,20,1
271,41,3
271,43,3
271,47,3
271,54,3
271,70,3
754,9,0
754,19,0
754,27,0
754,29,0
754,31,0
754,34,2
754,43,0
754,47,0
754,61,0
754,94,0
119,9,0
119,12,0
119,16,0
119,31,0
119,32,0
119,34,2
119,35,2
119,37,0
119,39,0
119,67,3
774,9,0
774,20,3
774,21,0
774,28,0
774,29,0
774,34,0
774,35,0
774,42,0
774,50,0
774,59,0
9,9,0
9,16,0
9,27,2
9,34,0
9,35,1
9,48,3
9,49,0
9,50,0
9,51,0
9,52,0
266,9,1
266,15,1
266,20,0
266,22,1
266,29,1
266,35,1
266,37,1
266,43,1
266,55,1
266,61,1
474,9,0
474,12,0
474,16,0
474,28,3
474,34,0
474,35,3
474,37,0
474,42,0
474,47,0
474,50,0
786,9,0
786,13,0
786,16,0
786,20,0
786,22,0
786,31,0
786,34,1
786,35,2
786,58,2
786,63,3
567,9,1
567,13,2
567,20,2
567,21,1
567,34,1
567,39,2
567,55,1
567,56,1
567,58,1
567,60,1
329,9,3
329,10,3
329,19,3
329,22,3
329,23,0
329,24,3
329,31,3
329,34,1
329,42,1
329,60,3
302,9,0
302,10,0
302,12,0
302,13,0
302,23,0
302,32,0
302,34,3
302,42,0
302,58,0
302,71,0
219,9,1
219,12,1
219,13,1
219,16,1
219,21,1
219,31,1
219,40,1
219,44,2
219,56,1
219,61,1
20,9,1
20,11,1
20,13,1
20,15,1
20,16,1
20,23,1
20,36,1
20,47,1
20,55,0
20,61,1
120,9,0
120,10,0
120,25,3
120,28,3
120,29,0
120,31,2
120,35,0
120,45,0
120,47,3
120,63,0
637,9,1
637,19,1
637,23,3
637,28,0
637,31,2
637,41,1
637,42,1
637,43,1
637,53,1
637,55,1
744,9,2
744,13,0
744,20,2
744,29,1
744,31,2
744,34,3
744,35,2
744,39,2
744,43,3
744,54,1
32,9,1
32,11,1
32,15,1
32,25,3
32,27,0
32,31,1
32,34,1
32,35,1
32,43,1
32,69,1
569,9,2
569,10,2
569,20,2
569,22,2
569,34,2
569,35,2
569,43,2
569,55,3
569,60,2
569,65,2
22,9,3
22,11,3
22,13,0
22,17,1
22,21,3
22,22,3
22,23,0
22,35,3
22,55,1
22,56,3
279,9,1
279,13,1
279,17,3
279,20,1
279,28,2
279,34,1
279,43,1
279,50,1
279,53,1
279,56,0
520,9,0
520,16,0
520,21,0
520,26,2
520,31,0
520,34,3
520,35,0
520,41,0
520,43,2
520,73,1
712,9,3
712,14,3
712,16,3
712,19,3
712,22,3
712,28,3
712,34,3
712,35,3
712,45,3
712,66,3
779,9,1
779,13,1
779,20,1
779,25,1
779,40,1
779,43,1
779,66,1
779,73,0
779,84,2
779,94,0
58,9,3
58,13,0
58,20,0
58,22,3
58,25,1
58,28,3
58,36,3
58,37,3
58,56,3
58,66,3
159,9,1
159,16,1
159,19,1
159,20,1
159,22,3
159,23,1
159,25,1
159,31,1
159,42,0
159,65,1
545,9,1
545,22,1
545,34,1
545,40,2
545,41,1
545,42,1
545,45,1
545,53,1
545,58,0
545,69,0
542,9,2
542,16,2
542,19,2
542,22,0
542,28,0
542,35,3
542,37,3
542,51,1
542,54,3
542,61,2
801,9,2
801,16,2
801,20,2
801,25,1
801,28,1
801,30,2
801,31,2
801,45,3
801,63,3
801,66,2
157,9,1
157,13,3
157,22,3
157,35,1
157,50,1
157,60,1
157,61,1
157,63,1
157,65,1
157,90,1
469,9,1
469,12,1
469,13,0
469,14,1
469,21,1
469,29,2
469,39,1
469,47,1
469,53,1
469,63,1
648,9,2
648,12,2
648,13,1
648,17,2
648,22,2
648,31,2
648,34,2
648,35,2
648,40,2
648,51,3
548,9,2
548,13,1
548,21,2
548,25,2
548,27,2
548,28,2
548,35,0
548,47,2
548,53,2
548,63,2
733,9,0
733,13,1
733,28,3
733,29,0
733,30,0
733,31,0
733,40,2
733,45,1
733,54,3
733,59,0
768,9,0
768,13,3
768,16,2
768,20,3
768,21,2
768,34,2
768,43,2
768,50,2
768,59,1
768,84,2
315,9,3
315,13,0
315,15,0
315,25,0
315,28,0
315,31,0
315,34,2
315,35,3
315,61,0
315,84,0
514,9,0
514,13,1
514,34,2
514,35,2
514,43,3
514,47,2
514,57,2
514,71,2
514,76,2
514,89,2
7,9,3
7,11,1
7,13,1
7,21,0
