question,worker,answer
480,13,0
480,16,0
480,20,0
480,23,2
480,25,1
480,37,3
480,43,0
480,45,0
281,3,2
281,15,0
281,16,0
281,17,1
281,20,1
281,23,2
281,26,2
281,34,0
281,51,1
281,52,0
133,3,3
133,12,1
133,16,2
133,31,2
133,35,0
133,43,1
133,61,0
133,63,1
133,76,0
133,83,0
282,3,3
282,6,3
282,9,1
282,13,1
282,16,2
282,22,1
282,34,1
282,37,1
282,60,0
282,65,0
400,3,3
400,6,1
400,10,0
400,31,2
400,35,2
400,36,2
400,37,2
400,43,2
400,44,2
400,60,2
748,3,2
748,9,0
748,10,0
748,11,0
748,16,3
748,20,0
748,31,0
748,34,0
748,55,2
748,66,3
98,3,0
98,8,2
98,12,1
98,15,2
98,35,2
98,44,2
98,55,1
98,58,2
98,68,3
98,79,1
674,3,2
674,8,3
674,16,3
674,20,3
674,25,1
674,31,3
674,37,3
674,40,3
674,43,0
674,102,0
190,3,0
190,9,3
190,25,2
190,37,2
190,40,3
190,43,3
190,55,3
190,56,3
190,61,2
190,68,3
709,3,0
709,13,0
709,16,3
709,21,1
709,22,2
709,28,1
709,29,2
709,34,3
709,35,3
709,42,1
696,3,1
696,9,0
696,12,3
696,13,0
696,16,3
696,34,0
696,37,2
696,43,0
696,47,2
696,73,1
481,3,2
481,7,1
481,9,2
481,13,3
481,20,1
481,25,1
481,40,2
481,42,1
481,50,1
481,55,3
767,3,3
767,10,2
767,13,1
767,28,1
767,29,1
767,34,1
767,43,3
767,50,3
767,58,1
767,59,1
533,3,0
533,5,3
533,10,2
533,13,2
533,16,3
533,34,3
533,37,3
533,47,3
533,53,1
533,57,3
375,4,2
375,13,0
375,16,1
375,19,2
375,21,0
375,23,0
375,31,3
375,40,2
375,43,0
375,55,2
613,4,0
613,22,0
613,31,3
613,39,3
613,40,3
613,41,0
613,43,0
613,61,0
613,63,0
613,108,0
207,4,1
207,9,0
207,10,0
207,13,1
207,23,2
207,37,0
207,39,1
207,40,1
207,58,0
207,60,0
624,4,1
624,22,1
624,28,1
624,31,1
624,35,2
624,37,3
624,40,1
624,41,1
624,42,2
624,57,0
194,4,0
194,12,0
194,17,0
194,20,1
194,23,2
194,31,0
194,40,0
194,56,0
194,60,0
194,76,0
261,4,1
261,11,3
261,13,3
261,21,0
261,25,1
261,40,0
261,41,1
261,52,0
261,76,1
261,90,0
52,4,2
52,11,3
52,12,1
52,13,1
52,20,1
52,39,0
52,40,3
52,42,2
52,47,2
52,56,3
26,4,3
26,16,3
26,20,0
26,22,0
26,31,3
26,34,0
26,47,2
26,49,3
26,53,2
26,58,3
468,4,2
468,10,2
468,14,2
468,20,2
468,23,3
468,39,2
468,41,2
468,42,3
468,56,2
468,58,0
600,4,1
600,11,1
600,16,1
600,22,1
600,28,3
600,29,2
600,34,2
600,39,0
600,41,1
600,61,3
620,4,0
620,12,1
620,13,1
620,16,0
620,37,3
620,43,0
620,47,3
620,48,0
620,51,0
620,54,2
286,4,2
286,6,1
286,21,1
286,31,2
286,35,2
286,37,2
286,39,2
286,40,0
286,55,0
286,58,3
462,4,2
462,6,0
462,9,0
462,14,3
462,17,3
462,34,3
462,39,3
462,54,2
462,60,3
462,63,1
72,4,1
72,8,0
72,9,3
72,16,3
72,31,0
72,35,0
72,37,3
72,40,3
72,43,1
72,55,3
439,4,2
439,10,1
439,13,1
439,33,0
439,41,0
439,51,3
439,54,2
439,55,1
439,61,0
439,85,1
35,4,0
35,14,3
35,20,1
35,23,3
35,25,0
35,26,3
35,36,3
35,53,1
35,56,3
35,70,1
583,4,1
583,10,1
583,22,1
583,30,2
583,31,2
583,34,0
583,39,0
583,40,1
583,50,3
583,55,3
466,4,2
466,12,0
466,14,2
466,20,3
466,22,1
466,23,0
466,39,3
466,40,1
466,56,0
466,86,3
422,4,1
422,5,3
422,15,1
422,20,2
422,22,1
422,43,3
422,48,3
422,56,3
422,63,3
422,74,2
245,4,0
245,6,3
245,23,0
245,35,3
245,39,0
245,41,3
245,43,2
245,44,3
245,47,3
245,76,1
599,4,2
599,13,0
599,16,0
599,31,0
599,34,0
599,41,3
599,58,0
599,60,2
599,61,2
599,76,0
186,4,0
186,10,2
186,14,2
186,28,2
186,29,1
186,37,1
186,40,0
186,58,1
186,61,0
186,77,2
570,4,0
570,9,2
570,28,2
570,34,0
570,42,2
570,43,3
570,47,1
570,59,2
570,73,2
570,107,3
262,5,2
262,13,0
262,16,1
262,22,2
262,31,1
262,40,1
262,43,2
262,47,2
262,62,2
262,89,0
734,5,0
734,9,0
734,11,0
734,13,0
734,20,0
734,28,0
734,31,3
734,35,1
734,45,0
734,73,3
438,5,3
438,10,3
438,13,2
438,20,3
438,22,3
438,29,1
438,47,1
438,50,1
438,54,0
438,58,3
182,5,3
182,6,0
182,10,3
182,13,1
182,17,3
182,35,3
182,43,0
182,47,1
182,53,1
182,72,3
687,5,3
687,13,0
687,16,1
687,28,3
687,31,3
687,34,3
687,35,1
687,40,3
687,45,3
687,94,3
488,5,0
488,13,0
488,15,2
488,23,0
488,36,3
488,37,1
488,39,0
488,45,0
488,50,0
488,56,0
39,5,3
39,8,3
39,9,2
39,13,3
39,20,0
39,22,3
39,23,1
39,25,3
39,41,3
39,72,1
336,5,2
336,13,0
336,14,1
336,16,1
336,22,3
336,41,0
336,45,1
336,69,3
336,90,1
336,94,0
504,5,0
504,11,0
504,21,3
504,31,3
504,34,0
504,37,0
504,47,1
504,51,0
504,52,0
504,99,0
798,5,0
798,11,2
798,20,2
798,21,0
798,22,3
798,29,1
798,31,2
798,55,0
798,94,0
798,109,3
794,5,3
794,9,3
794,13,2
794,21,3
794,25,3
794,29,3
794,30,1
794,34,2
794,45,2
794,66,1
69,5,2
69,13,2
69,17,2
69,23,2
69,34,3
69,35,1
69,40,2
69,58,2
69,70,2
69,85,2
543,5,0
543,7,0
543,9,0
543,16,0
543,20,0
543,40,0
543,41,1
543,50,0
543,54,0
543,55,0
122,5,2
122,20,2
122,22,2
122,25,2
122,28,1
122,41,2
122,43,2
122,47,3
122,72,2
122,75,2
726,5,3
726,6,3
726,13,0
726,34,0
726,39,1
726,42,3
726,43,1
726,45,2
726,47,3
726,54,0
243,5,1
243,6,2
243,9,3
243,13,1
243,14,3
243,15,1
243,23,0
243,43,1
243,52,2
243,85,3
225,5,0
225,9,0
225,12,3
225,14,0
225,16,0
225,23,0
225,31,2
225,34,3
225,37,3
225,49,1
640,5,0
640,8,3
640,9,3
640,13,1
640,17,0
640,20,1
640,31,1
640,55,1
640,58,2
640,84,2
134,5,3
134,9,3
134,13,1
134,16,3
134,21,1
134,25,3
134,47,1
134,58,3
134,61,2
134,92,2
649,5,3
649,16,3
649,20,3
649,28,3
649,35,3
649,41,2
649,42,2
649,43,0
649,47,2
649,73,3
585,5,2
585,8,3
585,15,2
585,17,1
585,29,2
585,35,1
585,37,1
585,40,2
585,41,1
585,56,0
516,5,3
516,12,2
516,13,3
516,20,3
516,21,2
516,28,2
516,31,0
516,39,3
516,66,2
516,73,3
671,5,2
671,6,2
671,8,1
671,13,2
671,20,2
671,21,2
671,27,2
671,34,2
671,43,2
671,54,2
596,5,1
596,13,3
596,16,0
596,17,2
596,23,1
596,31,2
596,39,1
596,51,1
596,53,0
596,56,1
800,5,3
800,10,2
800,13,3
800,16,2
800,20,3
800,21,3
800,23,0
800,29,2
800,34,2
800,66,1
440,5,0
440,13,0
440,15,0
440,20,0
440,21,2
440,25,0
440,58,3
440,65,2
440,66,0
440,106,0
47,5,1
47,9,1
47,11,1
47,17,1
47,26,0
47,31,1
47,34,3
47,40,2
47,49,1
47,55,2
564,5,2
564,16,2
564,25,0
564,29,2
564,31,2
564,35,2
564,41,2
564,43,3
564,58,2
564,76,3
200,5,3
200,16,0
200,20,3
200,22,3
200,25,3
200,31,1
200,34,3
200,35,1
200,43,1
200,52,2
535,5,3
535,6,0
535,7,2
535,34,2
535,35,2
535,40,3
535,43,2
535,44,2
535,50,0
535,55,3
247,5,2
247,8,2
247,11,2
247,20,0
247,23,2
247,31,0
247,35,1
247,43,2
247,55,2
247,58,1
187,5,0
187,8,3
187,13,3
187,14,3
187,16,3
187,40,1
187,56,3
187,67,3
187,77,3
187,96,3
447,5,1
447,10,2
447,19,0
447,25,2
447,35,1
447,43,0
447,45,1
447,62,0
447,73,0
447,84,3
500,5,3
500,9,0
500,11,3
500,13,2
500,14,3
500,21,1
500,22,0
500,28,1
500,39,2
500,59,2
598,5,3
598,8,0
598,9,2
598,13,1
598,20,1
598,23,2
598,31,2
598,50,1
598,54,2
598,71,1
260,5,0
260,9,1
260,12,2
260,13,1
260,16,2
260,22,2
260,31,0
260,37,2
260,50,1
260,81,3
37,5,0
37,16,0
37,23,2
37,28,1
37,29,1
37,31,0
37,35,3
37,40,2
37,42,3
37,58,3
557,5,1
557,9,3
557,17,3
557,20,2
557,21,3
557,22,2
557,31,1
557,35,3
557,65,1
557,67,0
757,5,2
757,9,2
757,10,1
757,12,0
757,16,0
757,21,3
757,22,1
757,41,3
757,42,0
757,61,3
92,5,3
92,9,1
92,13,2
92,14,2
92,23,0
92,34,0
92,35,0
92,43,3
92,47,0
92,58,0
56,5,0
56,9,3
56,12,1
56,22,2
56,35,1
56,36,3
56,37,1
56,41,3
56,45,0
56,79,0
204,5,3
204,13,1
204,16,2
204,31,2
204,35,1
204,40,2
204,41,1
204,43,1
204,54,1
204,59,1
780,5,1
780,16,0
780,30,0
780,35,2
780,43,3
780,55,2
780,59,2
780,61,0
780,63,2
780,73,2
376,5,1
376,6,0
376,11,0
376,16,2
376,22,1
376,35,1
376,43,3
376,47,0
376,50,0
376,52,1
291,5,0
291,6,1
291,16,1
291,17,3
291,20,1
291,34,3
291,39,1
291,61,0
291,84,2
291,88,1
694,5,1
694,9,1
694,10,2
694,13,0
694,20,3
694,23,0
694,31,3
694,35,3
694,40,0
694,42,3
727,5,0
727,9,3
727,11,3
727,13,3
727,20,3
727,21,3
727,22,1
727,34,3
727,42,3
727,43,1
112,5,1
112,9,1
112,11,3
112,13,1
112,17,0
112,20,1
112,21,0
112,36,0
112,41,0
112,50,2
373,5,1
373,14,3
373,20,0
373,21,1
373,23,2
373,25,0
373,29,2
373,40,2
373,63,2
373,85,2
573,5,0
573,11,3
573,15,3
573,16,1
573,25,3
573,40,0
573,41,2
573,43,2
573,59,3
573,62,0
558,5,2
558,12,3
558,13,0
558,17,3
558,19,3
558,22,3
558,25,3
558,37,3
558,43,0
558,54,2
280,5,2
280,9,3
280,10,2
280,13,2
280,20,1
280,31,3
280,48,3
280,50,1
280,62,3
280,63,1
551,5,2
551,8,3
551,9,0
551,10,0
551,13,3
551,23,0
551,27,3
551,31,0
551,37,3
551,42,0
495,5,3
495,11,3
495,15,2
495,25,2
495,31,1
495,34,2
495,41,1
495,45,2
495,60,2
495,61,2
775,5,0
775,6,3
775,8,3
775,9,1
775,11,1
775,20,2
775,42,2
775,47,2
775,55,3
775,107,2
131,5,3
131,28,1
131,31,0
131,34,1
131,49,0
131,57,0
131,58,0
131,59,2
131,72,3
131,90,3
784,5,2
784,9,1
784,13,3
784,16,3
784,20,3
784,28,3
784,29,0
784,31,3
784,35,1
784,54,0
255,5,3
255,9,2
255,10,2
255,13,2
255,20,1
255,21,3
255,23,2
255,36,2
255,41,2
255,53,2
177,5,2
177,12,0
177,21,0
177,23,0
177,29,0
177,31,1
177,36,0
177,37,1
177,65,0
177,73,0
683,6,2
683,11,0
683,21,0
683,25,2
683,31,1
683,34,0
683,35,2
683,45,2
683,54,2
683,69,0
547,6,3
547,12,3
547,13,3
547,16,0
547,20,0
547,29,3
547,31,1
547,35,3
547,44,3
547,58,0
697,6,2
697,14,0
697,15,2
697,21,2
697,23,2
697,25,2
697,31,2
697,58,2
697,73,2
697,94,2
806,6,3
806,9,3
806,20,3
806,29,0
806,34,3
806,35,3
806,43,1
806,62,3
806,72,2
806,73,2
601,6,1
601,9,1
601,20,3
601,21,3
601,22,1
601,37,0
601,39,1
601,47,1
601,53,1
601,84,1
389,6,2
389,7,1
389,9,3
389,10,3
389,16,2
389,20,0
389,21,1
389,28,3
389,34,2
389,40,2
379,6,2
379,12,2
379,20,2
379,21,2
379,28,2
379,35,3
379,43,2
379,89,2
379,90,0
379,99,0
689,6,3
689,11,2
689,13,1
689,16,3
689,20,1
689,31,2
689,35,3
689,36,2
689,42,1
689,73,2
254,6,3
254,10,3
254,24,3
254,31,0
254,34,3
254,36,1
254,40,3
254,45,3
254,47,1
254,71,3
698,6,0
698,10,2
698,13,0
698,25,0
698,28,3
698,31,2
698,42,0
698,43,0
698,51,0
698,59,2
114,6,1
114,12,2
114,13,2
114,14,2
114,20,2
114,22,0
114,23,2
114,25,2
114,36,2
114,47,2
378,6,3
378,9,2
378,13,2
378,14,2
378,17,1
378,23,0
378,29,2
378,41,0
378,43,1
378,50,2
743,6,2
743,20,3
743,22,3
743,31,3
743,35,3
743,43,3
743,51,3
743,58,3
743,72,3
743,73,3
14,6,2
14,9,0
14,12,0
14,16,1
14,35,1
14,36,0
14,44,0
14,56,0
14,57,0
14,58,1
431,6,2
431,7,3
431,26,0
431,27,3
431,35,1
431,43,1
431,56,2
431,65,1
431,70,0
431,77,1
608,6,0
608,9,2
608,10,1
608,13,1
608,15,1
608,31,0
608,35,1
608,40,3
608,43,0
608,63,2
587,6,3
587,9,1
587,13,0
587,35,0
587,37,1
587,41,1
587,42,2
587,43,3
587,58,2
587,79,1
494,6,2
494,10,3
494,20,3
494,28,2
494,31,2
494,35,3
494,40,0
494,44,2
494,45,3
494,102,3
294,6,1
294,9,2
294,14,2
294,15,3
294,16,2
294,20,0
294,28,1
294,45,2
294,49,3
294,52,0
736,6,3
736,9,1
736,13,0
736,16,2
736,31,2
736,34,2
736,35,2
736,36,2
736,53,2
736,66,3
117,6,0
117,9,2
117,12,2
117,13,2
117,17,2
117,28,0
117,40,3
117,47,2
117,49,3
117,63,0
421,6,2
421,12,3
421,15,0
421,22,1
421,25,0
421,34,0
421,41,3
421,42,3
421,43,1
421,71,1
299,6,3
299,9,1
299,23,1
299,31,3
299,34,0
299,35,3
299,36,0
299,42,2
299,47,1
299,58,3
104,6,1
104,10,2
104,14,2
104,20,2
104,22,2
104,25,2
104,42,3
104,56,2
104,66,3
104,72,2
785,6,3
785,11,0
785,12,1
785,19,3
785,20,2
785,21,0
785,22,0
785,29,2
785,35,1
785,45,1
521,6,3
521,8,1
521,15,1
521,23,0
521,31,1
521,35,0
521,43,0
521,50,3
521,56,3
521,59,1
758,6,1
758,9,3
758,16,1
758,25,3
758,30,0
758,31,3
758,34,0
758,41,3
758,58,3
758,61,2
565,6,3
565,9,2
565,13,0
565,16,2
565,28,2
565,31,2
565,34,2
565,35,0
565,40,3
565,50,1
584,7,3
584,12,1
584,16,1
584,20,1
584,22,3
584,40,1
584,41,3
584,43,3
584,61,1
584,77,3
392,7,1
392,19,0
392,24,3
392,25,1
392,34,3
392,40,1
392,47,0
392,54,3
392,72,0
392,91,1
732,7,3
732,13,1
732,16,3
732,29,3
732,31,3
732,35,3
732,41,1
732,43,3
732,53,2
732,60,3
405,7,2
405,9,1
405,13,2
405,16,2
405,23,2
405,35,1
405,40,2
405,41,2
405,43,3
405,58,2
720,7,2
720,9,3
720,13,1
720,14,1
720,20,3
720,31,1
720,35,0
720,43,1
720,54,3
720,73,1
215,7,2
215,12,2
215,13,0
215,18,0
215,23,3
215,31,0
215,37,0
215,43,0
215,51,0
215,61,0
491,7,2
491,9,1
491,11,0
491,14,2
491,15,3
491,22,1
491,31,2
491,43,2
491,60,3
491,61,1
248,7,1
248,13,0
248,19,2
248,29,2
248,31,3
248,35,2
248,40,0
248,43,1
248,47,2
248,94,1
665,7,3
665,13,1
665,20,3
665,22,3
665,34,1
665,40,0
665,51,2
665,53,0
665,66,1
665,73,2
253,7,1
253,13,2
253,22,1
253,41,2
253,48,2
253,55,2
253,65,1
253,71,1
253,75,1
253,77,2
607,7,2
607,8,1
607,9,2
607,12,3
607,17,3
607,20,1
607,25,3
607,41,2
607,54,1
607,55,2
228,7,0
228,13,2
228,19,0
228,22,1
228,23,1
228,25,0
228,28,2
228,37,2
228,40,2
228,55,0
483,8,3
483,13,3
483,15,0
483,16,3
483,23,2
483,31,3
483,35,3
483,39,3
483,43,3
483,57,1
588,8,1
588,20,1
588,21,1
588,23,1
588,24,3
588,25,1
588,28,1
588,35,1
588,43,0
588,61,1
319,8,2
319,14,3
319,16,1
319,20,0
319,34,2
319,35,2
319,40,0
319,41,3
319,43,2
319,51,0
473,8,1
473,13,1
473,20,2
473,22,1
473,36,0
473,37,1
473,40,3
473,43,0
473,55,1
473,59,1
140,8,0
140,10,0
140,11,1
140,13,0
140,28,1
140,31,0
140,34,2
140,37,0
140,41,0
140,53,1
50,8,1
50,9,2
50,23,3
50,27,1
50,31,2
50,35,2
50,37,2
50,43,1
50,50,1
50,67,1
67,8,2
67,9,2
67,11,1
67,13,2
67,22,3
67,36,2
67,43,2
67,55,0
67,62,2
67,73,2
59,8,1
59,10,2
59,11,1
59,23,2
59,25,2
59,26,0
59,41,2
59,50,1
59,51,2
59,53,3
129,8,2
129,9,0
129,12,1
129,13,0
129,16,2
129,23,0
129,31,0
129,34,1
129,35,2
129,47,2
578,8,0
578,15,3
578,23,3
578,28,3
578,30,3
578,31,3
578,35,2
578,42,2
578,43,3
578,56,1
132,8,0
132,17,0
132,22,1
132,28,1
132,35,3
132,36,1
132,52,2
132,55,0
132,57,1
132,62,3
446,8,0
446,9,3
446,13,0
446,20,3
446,21,0
446,23,2
446,34,1
446,43,1
446,55,3
446,56,2
517,8,1
517,12,0
517,16,0
517,17,3
517,20,3
517,26,3
517,27,0
517,35,1
517,43,3
517,70,0
763,8,0
763,10,0
763,16,3
763,20,1
763,27,2
763,31,1
763,35,3
763,47,1
763,63,1
763,66,3
181,8,0
181,9,2
181,10,3
181,15,3
181,16,3
181,23,2
181,31,2
181,53,3
181,80,3
181,81,0
172,8,1
172,13,2
172,14,2
172,22,2
172,31,1
172,35,0
172,37,3
172,39,3
172,56,1
172,76,3
314,8,2
314,9,2
314,11,3
314,16,0
314,19,0
314,28,0
314,31,0
314,37,1
314,54,3
314,55,0
711,8,2
711,21,2
711,22,1
711,23,3
711,28,2
711,47,1
711,50,2
711,51,0
711,66,0
711,72,0
616,8,3
616,13,3
616,15,0
616,16,0
616,20,3
616,28,0
616,37,0
616,47,0
616,53,0
616,66,2
160,8,2
160,13,1
160,16,1
160,21,1
160,31,1
160,41,1
160,42,1
160,49,3
160,58,1
160,66,1
244,8,3
244,12,1
244,17,1
244,31,0
244,47,1
244,53,1
244,56,1
244,62,1
244,69,1
244,86,0
278,8,0
278,9,0
278,16,2
278,20,0
278,25,2
278,34,0
278,37,2
278,43,0
278,49,1
278,51,2
437,8,0
437,9,0
437,13,3
437,16,3
437,20,1
437,30,3
437,31,3
437,32,3
437,43,3
437,53,1
576,8,1
576,9,3
576,10,1
576,23,0
576,34,0
576,37,1
576,41,2
576,56,2
576,65,0
576,76,0
20,9,1
20,11,1
20,13,0
20,15,2
20,16,3
20,23,1
20,36,1
20,47,3
20,55,1
20,61,2
108,9,0
108,12,0
108,13,0
108,17,3
108,20,3
108,25,0
108,36,1
108,40,3
108,42,3
108,53,0
315,9,0
315,13,1
315,15,0
315,25,0
315,28,0
315,31,3
315,34,1
315,35,2
315,61,1
315,84,0
643,9,1
643,12,1
643,15,1
643,16,1
643,25,2
643,31,0
643,35,1
643,44,1
643,58,2
643,88,3
648,9,2
648,12,2
648,13,2
648,17,2
648,22,2
648,31,2
648,34,2
648,35,2
648,40,0
648,51,2
499,9,3
499,11,1
499,13,3
499,17,3
499,20,3
499,23,0
499,29,3
499,35,0
499,39,3
499,50,2
631,9,2
631,11,0
631,13,2
631,16,2
631,22,2
631,27,2
631,34,2
631,35,0
631,45,0
631,59,2
545,9,1
545,22,1
545,34,3
545,40,1
545,41,1
545,42,1
545,45,2
545,53,3
545,58,2
545,69,0
688,9,3
688,13,3
688,16,0
688,28,3
688,31,3
688,54,3
688,55,3
688,58,2
688,61,3
688,62,3
634,9,0
634,16,1
634,17,2
634,23,0
634,28,0
634,30,0
634,43,0
634,58,0
634,63,0
634,66,2
733,9,0
733,13,0
733,28,1
733,29,0
733,30,0
733,31,3
733,40,2
733,45,0
733,54,1
733,59,1
666,9,0
666,20,0
666,22,1
666,31,0
666,41,3
666,43,0
666,47,3
666,53,1
666,55,0
666,59,1
514,9,2
514,13,1
514,34,2
514,35,3
514,43,1
514,47,2
514,57,2
514,71,2
514,76,1
514,89,2
420,9,1
420,10,2
420,13,1
420,17,1
420,20,1
420,34,2
420,37,1
420,50,1
420,63,2
420,70,1
199,9,3
199,16,3
199,19,0
199,25,2
199,35,3
199,37,0
199,41,0
199,54,1
199,55,2
199,58,2
786,9,0
786,13,0
786,16,1
786,20,0
786,22,2
786,31,0
786,34,0
786,35,2
786,58,1
786,63,0
658,9,3
658,13,3
658,20,2
658,21,3
658,22,3
658,28,3
658,29,3
658,37,1
658,40,2
658,43,3
676,9,2
676,16,2
676,20,3
676,30,0
676,31,2
676,34,1
676,35,3
676,39,2
676,40,0
676,43,1
166,9,2
166,13,2
166,15,1
166,21,2
166,25,1
166,28,2
166,39,0
166,41,2
166,53,0
166,62,3
7,9,0
7,11,0
7,13,0
7,21,1
7,34,1
7,35,1
7,40,0
7,41,1
7,42,0
7,43,3
157,9,1
157,13,1
157,22,3
157,35,2
157,50,3
157,60,2
157,61,2
157,63,1
157,65,1
157,90,3
130,9,1
130,13,3
130,16,1
130,17,0
130,22,0
130,31,2
130,36,1
130,39,1
130,42,2
130,55,3
768,9,2
768,13,2
768,16,2
768,20,3
768,21,2
768,34,2
768,43,3
768,50,1
768,59,2
768,84,2
612,9,0
612,13,0
612,21,0
612,40,3
612,44,2
612,45,1
612,52,3
612,56,0
612,67,2
612,73,0
719,9,0
719,20,1
719,25,2
719,28,3
719,29,2
719,31,0
719,43,0
719,54,3
719,60,0
719,88,0
329,9,3
329,10,2
329,19,3
329,22,3
329,23,3
329,24,0
329,31,3
329,34,3
329,42,0
329,60,3
752,9,0
752,16,0
752,19,2
752,28,3
752,31,0
752,34,0
752,35,2
752,41,0
752,42,2
752,43,0
424,9,1
424,10,3
424,11,1
424,14,1
424,16,0
424,20,0
424,21,1
424,27,3
424,35,2
424,50,1
744,9,2
744,13,3
744,20,1
744,29,2
744,31,0
744,34,2
744,35,2
744,39,2
744,43,2
744,54,2
22,9,3
22,11,1
22,13,3
22,17,0
22,21,2
22,22,3
22,23,3
22,35,2
22,55,3
22,56,0
266,9,1
266,15,0
266,20,1
266,22,1
266,29,1
266,35,3
266,37,3
266,43,2
266,55,3
266,61,0
120,9,0
120,10,0
120,25,1
120,28,0
120,29,0
120,31,3
120,35,0
120,45,0
120,47,0
120,63,3
58,9,3
58,13,3
58,20,3
58,22,0
58,25,3
58,28,3
58,36,3
58,37,3
58,56,2
58,66,3
520,9,0
520,16,3
520,21,2
520,26,1
520,31,3
520,34,0
520,35,3
520,41,3
520,43,2
520,73,3
478,9,3
478,15,1
478,26,3
478,27,0
478,28,1
478,34,2
478,42,3
478,43,0
478,47,3
478,58,1
119,9,0
119,12,1
119,16,2
119,31,0
119,32,3
119,34,2
119,35,0
119,37,0
119,39,0
119,67,0
159,9,1
159,16,2
159,19,1
159,20,0
159,22,0
159,23,2
159,25,1
159,31,0
159,42,0
159,65,1
279,9,1
279,13,1
279,17,2
279,20,3
279,28,1
279,34,1
279,43,0
279,50,1
279,53,1
279,56,3
32,9,1
32,11,3
32,15,1
32,25,1
32,27,3
32,31,1
32,34,0
32,35,2
32,43,1
32,69,1
43,9,3
43,20,3
43,25,2
43,31,2
43,34,3
43,43,3
43,47,0
43,48,2
43,49,3
43,56,2
302,9,0
302,10,1
302,12,3
302,13,0
302,23,2
302,32,0
302,34,0
302,42,0
302,58,0
302,71,0
326,9,2
326,13,0
326,16,2
326,18,0
326,25,2
326,28,2
326,35,2
326,39,3
326,43,2
326,53,0
586,9,0
586,12,0
586,18,3
586,22,1
586,23,1
586,25,0
586,29,3
586,35,0
586,40,0
586,58,2
548,9,2
548,13,2
548,21,2
548,25,2
548,27,3
548,28,2
548,35,2
548,47,2
548,53,2
548,63,1
429,9,0
429,10,2
429,11,3
429,13,0
429,20,2
429,22,2
429,23,2
429,25,2
429,28,3
429,43,3
9,9,2
9,16,0
9,27,3
9,34,1
9,35,1
9,48,0
9,49,0
9,50,2
9,51,2
9,52,0
592,9,0
592,12,2
592,15,2
592,16,2
592,20,0
592,31,2
592,43,0
592,50,1
592,56,0
592,58,0
150,9,0
150,13,3
150,16,3
150,19,2
150,34,2
150,35,3
150,41,3
150,49,3
150,51,3
150,63,3
386,9,1
386,11,3
386,12,2
386,15,3
386,24,2
386,29,0
386,39,0
386,43,0
386,50,1
386,60,2
673,9,1
673,13,0
673,27,3
673,29,3
673,31,2
673,34,0
673,35,3
673,47,0
673,55,0
673,58,0
391,9,2
391,10,1
391,12,2
391,17,3
391,20,1
391,35,0
391,41,1
391,42,2
391,61,1
391,103,3
774,9,2
774,20,3
774,21,0
774,28,1
774,29,3
774,34,0
774,35,3
774,42,0
774,50,0
774,59,0
792,9,0
792,13,1
792,14,3
792,20,1
792,25,3
792,42,1
792,45,2
792,47,1
792,55,3
792,61,2
641,9,0
641,10,0
641,21,2
641,23,2
641,28,2
641,34,3
641,40,0
641,42,1
641,43,1
641,47,2
762,9,1
762,16,1
762,20,3
762,25,3
762,28,3
762,29,1
762,31,1
762,35,3
762,43,1
762,66,1
390,9,2
390,20,2
390,25,1
390,34,3
390,35,2
390,39,3
390,41,0
390,43,3
390,47,3
390,53,3
205,9,3
205,12,1
205,14,2
205,19,1
205,34,0
205,35,0
205,43,3
205,49,0
205,53,3
205,66,0
44,9,3
44,14,2
44,20,0
44,21,3
44,22,2
44,34,0
44,35,1
44,37,2
44,43,1
44,66,2
230,9,3
230,10,1
230,16,1
230,21,1
230,31,1
230,35,1
230,42,2
230,43,3
230,60,0
230,97,2
271,9,2
271,11,3
271,16,3
271,17,1
271,20,3
271,41,3
271,43,3
271,47,2
271,54,0
271,70,3
672,9,2
672,10,1
672,16,2
672,20,1
672,23,3
672,47,1
672,51,3
672,56,1
672,61,0
672,62,1
712,9,0
712,14,0
712,16,3
712,19,1
712,22,3
712,28,0
712,34,3
712,35,3
712,45,3
712,66,3
569,9,0
569,10,0
569,20,3
569,22,1
569,34,0
569,35,3
569,43,2
569,55,3
569,60,2
569,65,2
637,9,2
637,19,1
637,23,3
637,28,3
637,31,2
637,41,1
637,42,2
637,43,1
637,53,1
637,55,1
686,9,3
686,13,0
686,23,1
686,28,2
686,35,1
686,40,3
686,41,0
686,43,2
686,55,3
686,63,0
295,9,3
295,14,2
295,16,0
295,22,0
295,28,0
295,35,0
295,53,1
295,56,1
295,58,1
295,61,0
796,9,2
796,10,3
796,12,3
796,16,3
796,20,3
796,28,2
796,34,1
796,55,3
796,61,3
796,102,3
219,9,2
219,12,2
219,13,3
219,16,1
219,21,3
219,31,1
219,40,0
219,44,1
219,56,1
219,61,1
801,9,1
801,16,0
801,20,2
801,25,2
801,28,2
801,30,1
801,31,2
801,45,2
801,63,3
801,66,0
542,9,3
542,16,2
542,19,2
542,22,2
542,28,1
542,35,2
542,37,0
542,51,3
542,54,3
542,61,3
754,9,3
754,19,1
754,27,0
754,29,1
754,31,0
754,34,2
754,43,0
754,47,1
754,61,0
754,94,3
633,9,0
633,10,1
633,13,3
633,20,3
633,22,0
633,35,2
633,39,3
633,45,3
633,57,1
633,98,1
779,9,3
779,13,2
779,20,2
779,25,3
779,40,1
779,43,0
779,66,1
779,73,1
779,84,2
779,94,3
474,9,1
474,12,0
474,16,1
474,28,0
