question,worker,answer
"GRANBY (CDP), MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,1344.0
"GRANBY TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,259.0
"GRANBY, CONNECTICUT - 2000",Contributor#681072:Jared,10347.0
"GRANBY, CONNECTICUT - 2005",Contributor#511164:Polaron,11088.0
"GRANBY, CONNECTICUT - 2005",Contributor#5512121:CapitalBot,11088.0
"GRANBY, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,6132.0
"GRANBY, MASSACHUSETTS - 2000",Contributor#696833:Polymath69,6132.0
"GRANBY, MASSACHUSETTS - 2000",Contributor#988917:CapitalR,2612.0
"GRANBY, MISSOURI - 2000",Contributor#5512121:CapitalBot,2121.0
"GRANBY, NEW YORK - 2000",Contributor#5512121:CapitalBot,7009.0
"GRANBY, QUEBEC - 2001",Contributor#627347:MJCdetroit,44221.0
"GRANBY, QUEBEC - 2006",Contributor#0(24.202.248.73),47637.0
"GRANBY, VERMONT - 2000",Contributor#627347:MJCdetroit,86.0
"GRAND ACRES, TEXAS - 2000",Contributor#5512121:CapitalBot,203.0
"GRAND BAY, ALABAMA - 2000",Contributor#4373711:ArkyBot,3918.0
"GRAND BAY, ALABAMA - 2000",Contributor#988917:CapitalR,3918.0
"GRAND BAY-WESTFIELD, NEW BRUNSWICK - 2006",Contributor#1794414:Shopteacher,4981.0
"GRAND BEACH, MICHIGAN - 2000",Contributor#5512121:CapitalBot,221.0
"GRAND BLANC TOWNSHIP, MICHIGAN - 2000",Contributor#2783292:Spshu,29827.0
"GRAND BLANC TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,29827.0
"GRAND BLANC, MICHIGAN - 2000",Contributor#2783292:Spshu,8242.0
"GRAND BLANC, MICHIGAN - 2000",Contributor#5512121:CapitalBot,8242.0
"GRAND CANYON VILLAGE, ARIZONA - 2000",Contributor#107782:Arkyan,1460.0
"GRAND CANYON VILLAGE, ARIZONA - 2000",Contributor#5512121:CapitalBot,1460.0
"GRAND CHUTE, WISCONSIN - 2005",Contributor#1662289:Up4017,20000.0
"GRAND CHUTE, WISCONSIN - 2005",Contributor#5512121:CapitalBot,20000.0
"GRAND COULEE, WASHINGTON - 2000",Contributor#5512121:CapitalBot,897.0
"GRAND DETOUR TOWNSHIP, OGLE COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,742.0
"GRAND ENCAMPMENT, WYOMING - 2000",Contributor#5512121:CapitalBot,443.0
"GRAND FALLS PLAZA, MISSOURI - 2000",Contributor#5512121:CapitalBot,104.0
"GRAND FALLS, NEW BRUNSWICK - 2001",Contributor#1705381:DocVM,5858.0
"GRAND FALLS, NEW BRUNSWICK - 2006",Contributor#3730910:Cherry1000,5650.0
"GRAND FORKS TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,231.0
"GRAND FORKS, NORTH DAKOTA - 2000",Contributor#176938:MatthewUND,49321.0
"GRAND FORKS, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,49321.0
"GRAND HAVEN CHARTER TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,13278.0
"GRAND HAVEN, MICHIGAN - 2000",Contributor#5512121:CapitalBot,11168.0
"GRAND HAVEN, MICHIGAN - 2000",Contributor#632731:Triphook,11168.0
"GRAND ISLAND TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,45.0
"GRAND ISLAND, NEBRASKA - 2000",Contributor#5512121:CapitalBot,42940.0
"GRAND ISLAND, NEW YORK - 2000",Contributor#5512121:CapitalBot,18621.0
"GRAND ISLE, MAINE - 2000",Contributor#5512121:CapitalBot,518.0
"GRAND ISLE, VERMONT - 2000",Contributor#5512121:CapitalBot,1955.0
"GRAND JUNCTION, COLORADO - 2000",Contributor#1647196:Idontknowisit,41986.0
"GRAND JUNCTION, COLORADO - 2006",Contributor#286968:Epolk,45299.0
"GRAND JUNCTION, IOWA - 2000",Contributor#5512121:CapitalBot,964.0
"GRAND JUNCTION, TENNESSEE - 2000",Contributor#5512121:CapitalBot,301.0
"GRAND LAKE STREAM, MAINE - 2000",Contributor#5512121:CapitalBot,150.0
"GRAND LAKE TOWNE, OKLAHOMA - 2000",Contributor#5512121:CapitalBot,65.0
"GRAND LAKE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,2621.0
"GRAND LEDGE, MICHIGAN - 2000",Contributor#5512121:CapitalBot,7813.0
"GRAND MARAIS, MINNESOTA - 2000",Contributor#5512121:CapitalBot,1353.0
"GRAND MEADOW TOWNSHIP, CHEROKEE COUNTY, IOWA - 2000",Contributor#840224:Omnedon,210.0
"GRAND MEADOW TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,344.0
"GRAND MEADOW, MINNESOTA - 2000",Contributor#5512121:CapitalBot,945.0
"GRAND MOUND, IOWA - 2000",Contributor#5512121:CapitalBot,676.0
"GRAND MOUND, WASHINGTON - 2000",Contributor#5512121:CapitalBot,1948.0
"GRAND PASS, MISSOURI - 2000",Contributor#5512121:CapitalBot,53.0
"GRAND PLAIN TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,55.0
"GRAND PRAIRIE TOWNSHIP, MARION COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,1609.0
"GRAND PRAIRIE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,227.0
"GRAND PRAIRIE, TEXAS - 2000",Contributor#0(69.148.201.1),3.0
"GRAND PRAIRIE, TEXAS - 2000",Contributor#230058:Therearenospoons,127427.0
"GRAND PRAIRIE, TEXAS - 2000",Contributor#2608401:Bigtexaslump,127427.0
"GRAND PRAIRIE, TEXAS - 2000",Contributor#5512121:CapitalBot,127427.0
"GRAND PRAIRIE, TEXAS - 2007",Contributor#2608401:Bigtexaslump,152600.0
"GRAND RAPIDS CHARTER TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,14056.0
"GRAND RAPIDS TOWNSHIP, LASALLE COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,315.0
"GRAND RAPIDS TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,11747.0
"GRAND RAPIDS TOWNSHIP, WOOD COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,1631.0
"GRAND RAPIDS, MICHIGAN - 2000",Contributor#201610:Pentawing,197800.0
"GRAND RAPIDS, MICHIGAN - 2000",Contributor#5512121:CapitalBot,197800.0
"GRAND RAPIDS, MINNESOTA - 2000",Contributor#5512121:CapitalBot,7764.0
"GRAND RAPIDS, OHIO - 2000",Contributor#5512121:CapitalBot,1002.0
"GRAND RAPIDS, WISCONSIN - 2000",Contributor#5512121:CapitalBot,7801.0
"GRAND RIDGE, ILLINOIS - 2000",Contributor#2976602:SatyrBot,546.0
"GRAND RIVER TOWNSHIP, ADAIR COUNTY, IOWA - 2000",Contributor#840224:Omnedon,177.0
"GRAND RIVER, IOWA - 2000",Contributor#5512121:CapitalBot,225.0
"GRAND RIVER, OHIO - 2000",Contributor#5512121:CapitalBot,345.0
"GRAND RIVERS, KENTUCKY - 2000",Contributor#5512121:CapitalBot,343.0
"GRAND RONDE, OREGON - 2000",Contributor#5512121:CapitalBot,271.0
"GRAND SALINE, TEXAS - 2000",Contributor#5512121:CapitalBot,3028.0
"GRAND TERRACE, CALIFORNIA - 2000",Contributor#4373711:ArkyBot,11626.0
"GRAND TERRACE, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,11626.0
"GRAND TOWER, ILLINOIS - 2000",Contributor#2976602:SatyrBot,624.0
"GRAND TOWNSHIP, MARION COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,385.0
"GRAND VIEW, IDAHO - 2000",Contributor#5512121:CapitalBot,470.0
"GRAND VIEW-ON-HUDSON, NEW YORK - 2000",Contributor#5512121:CapitalBot,284.0
"GRANDE CACHE, ALBERTA - 2001",Contributor#627347:MJCdetroit,3828.0
"GRANDE CACHE, ALBERTA - 2006",Contributor#889409:Qyd,3783.0
"GRANDE PRAIRIE, ALBERTA - 2006",Contributor#627347:MJCdetroit,47076.0
"GRANDE PRAIRIE, ALBERTA - 2007",Contributor#458572:NorthernFire,50227.0
GRANDES Y SAN MARTÍN - 2006,Contributor#3729068:BOTijo,46.0
"GRANDFALLS, TEXAS - 2000",Contributor#5512121:CapitalBot,391.0
"GRANDFATHER, NORTH CAROLINA - 2000",Contributor#5512121:CapitalBot,73.0
"GRANDFIELD, OKLAHOMA - 2000",Contributor#5512121:CapitalBot,1110.0
"GRANDIN, MISSOURI - 2000",Contributor#5512121:CapitalBot,236.0
"GRANDIN, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,181.0
"GRANDVIEW HEIGHTS, OHIO - 2000",Contributor#5512121:CapitalBot,6695.0
"GRANDVIEW PLAZA, KANSAS - 2000",Contributor#5512121:CapitalBot,1184.0
"GRANDVIEW TOWNSHIP, EDGAR COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,574.0
"GRANDVIEW TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,317.0
"GRANDVIEW TOWNSHIP, WASHINGTON COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,1834.0
"GRANDVIEW, ILLINOIS - 2000",Contributor#2976602:SatyrBot,1537.0
"GRANDVIEW, INDIANA - 2000",Contributor#5512121:CapitalBot,696.0
"GRANDVIEW, INDIANA - 2000",Contributor#620554:Harpchad,696.0
"GRANDVIEW, IOWA - 2000",Contributor#5512121:CapitalBot,600.0
"GRANDVIEW, MISSOURI - 2000",Contributor#5512121:CapitalBot,24881.0
"GRANDVIEW, TEXAS - 2000",Contributor#5512121:CapitalBot,1358.0
"GRANDVIEW, WASHINGTON - 2000",Contributor#5512121:CapitalBot,8377.0
"GRANDVIEW, WISCONSIN - 2000",Contributor#5512121:CapitalBot,483.0
"GRANDVILLE, MICHIGAN - 2000",Contributor#5512121:CapitalBot,16263.0
"GRANGE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,244.0
"GRANGER TOWNSHIP, MEDINA COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,3928.0
"GRANGER, INDIANA - 2000",Contributor#5512121:CapitalBot,28284.0
"GRANGER, INDIANA - 2000",Contributor#620554:Harpchad,28284.0
"GRANGER, IOWA - 2000",Contributor#5512121:CapitalBot,583.0
"GRANGER, MISSOURI - 2000",Contributor#5512121:CapitalBot,44.0
"GRANGER, NEW YORK - 2000",Contributor#5512121:CapitalBot,577.0
"GRANGER, TEXAS - 2000",Contributor#5512121:CapitalBot,1299.0
"GRANGER, WASHINGTON - 2000",Contributor#2259147:Parodygm,2530.0
"GRANGER, WASHINGTON - 2000",Contributor#5512121:CapitalBot,2530.0
"GRANGER, WYOMING - 2000",Contributor#5512121:CapitalBot,146.0
"GRANGEVILLE, IDAHO - 2000",Contributor#5512121:CapitalBot,3228.0
"GRANITE BAY, CALIFORNIA - 2000",Contributor#4373711:ArkyBot,19388.0
"GRANITE BAY, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,19388.0
"GRANITE FALLS TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,222.0
"GRANITE FALLS, MINNESOTA - 2000",Contributor#5512121:CapitalBot,3070.0
"GRANITE FALLS, NORTH CAROLINA - 2000",Contributor#5512121:CapitalBot,4612.0
"GRANITE FALLS, WASHINGTON - 2000",Contributor#5512121:CapitalBot,2347.0
"GRANITE HILLS, CALIFORNIA - 2000",Contributor#4373711:ArkyBot,3246.0
"GRANITE HILLS, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,3246.0
"GRANITE LEDGE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,685.0
"GRANITE QUARRY, NORTH CAROLINA - 2000",Contributor#5512121:CapitalBot,2175.0
"GRANITE ROCK TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,241.0
"GRANITE SHOALS, TEXAS - 2000",Contributor#5512121:CapitalBot,2040.0
"GRANITE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,480.0
"GRANITE, OKLAHOMA - 2000",Contributor#5512121:CapitalBot,1844.0
"GRANITE, OREGON - 2000",Contributor#249030:Ajbenj,24.0
"GRANITE, OREGON - 2000",Contributor#5512121:CapitalBot,24.0
"GRANITE, UTAH - 2000",Contributor#5512121:CapitalBot,2018.0
"GRANITEVILLE-EAST BARRE, VERMONT - 2000",Contributor#5512121:CapitalBot,2136.0
GRANJA DE MORERUELA - 2004,Contributor#3729068:BOTijo,337.0
"GRANJENO, TEXAS - 2000",Contributor#5512121:CapitalBot,313.0
"GRANNIS, ARKANSAS - 2000",Contributor#4373711:ArkyBot,575.0
"GRANNIS, ARKANSAS - 2000",Contributor#5512121:CapitalBot,575.0
"GRANO, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,9.0
"GRANT CITY, MISSOURI - 2000",Contributor#5512121:CapitalBot,926.0
"GRANT TOWN, WEST VIRGINIA - 2000",Contributor#5512121:CapitalBot,657.0
"GRANT TOWNSHIP, ADAMS COUNTY, IOWA - 2000",Contributor#840224:Omnedon,206.0
"GRANT TOWNSHIP, BENTON COUNTY, INDIANA - 2000",Contributor#840224:Omnedon,1142.0
"GRANT TOWNSHIP, BOONE COUNTY, IOWA - 2000",Contributor#840224:Omnedon,408.0
"GRANT TOWNSHIP, BUENA VISTA COUNTY, IOWA - 2000",Contributor#840224:Omnedon,297.0
"GRANT TOWNSHIP, CARROLL COUNTY, IOWA - 2000",Contributor#840224:Omnedon,462.0
"GRANT TOWNSHIP, CASS COUNTY, IOWA - 2000",Contributor#840224:Omnedon,1273.0
"GRANT TOWNSHIP, CERRO GORDO COUNTY, IOWA - 2000",Contributor#840224:Omnedon,354.0
"GRANT TOWNSHIP, CHEBOYGAN COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,947.0
"GRANT TOWNSHIP, DEKALB COUNTY, INDIANA - 2000",Contributor#840224:Omnedon,3087.0
"GRANT TOWNSHIP, GRAND TRAVERSE COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,947.0
"GRANT TOWNSHIP, GREENE COUNTY, INDIANA - 2000",Contributor#840224:Omnedon,690.0
"GRANT TOWNSHIP, HURON COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,833.0
"GRANT TOWNSHIP, IOSCO COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1560.0
"GRANT TOWNSHIP, KEWEENAW COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,172.0
"GRANT TOWNSHIP, LAKE COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,17397.0
"GRANT TOWNSHIP, MASON COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,850.0
"GRANT TOWNSHIP, MECOSTA COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,680.0
"GRANT TOWNSHIP, NEWAYGO COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,3130.0
"GRANT TOWNSHIP, NEWTON COUNTY, INDIANA - 2000",Contributor#840224:Omnedon,1293.0
"GRANT TOWNSHIP, OCEANA COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,2932.0
"GRANT TOWNSHIP, ST. CLAIR COUNTY, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1667.0
"GRANT TOWNSHIP, VERMILION COUNTY, ILLINOIS - 2000",Contributor#578219:DualFreq,6672.0
"GRANT VALLEY TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,1450.0
"GRANT, ALABAMA - 2000",Contributor#4373711:ArkyBot,665.0
"GRANT, ALABAMA - 2000",Contributor#988917:CapitalR,665.0
"GRANT, CLARK COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,920.0
"GRANT, DUNN COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,426.0
"GRANT, IOWA - 2000",Contributor#5512121:CapitalBot,102.0
"GRANT, MICHIGAN - 2005",Contributor#5512121:CapitalBot,934.0
"GRANT, MICHIGAN - 2005",Contributor#945937:KC49327,934.0
"GRANT, MINNESOTA - 2000",Contributor#5512121:CapitalBot,4026.0
"GRANT, MONROE COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,483.0
"GRANT, NEBRASKA - 2000",Contributor#5512121:CapitalBot,1225.0
"GRANT, PORTAGE COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,2020.0
"GRANT, RUSK COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,767.0
"GRANT, SHAWANO COUNTY, WISCONSIN - 2000",Contributor#5512121:CapitalBot,974.0
"GRANTHAM, NEW HAMPSHIRE - 2000",Contributor#16168:SatyrTN,2167.0
"GRANTHAM, NEW HAMPSHIRE - 2000",Contributor#5512121:CapitalBot,2167.0
"GRANTON, WISCONSIN - 2000",Contributor#5512121:CapitalBot,406.0
"GRANTS PASS, OREGON - 2000",Contributor#249030:Ajbenj,23003.0
"GRANTS PASS, OREGON - 2006",Contributor#2602832:Aboutmovies,30930.0
"GRANTS PASS, OREGON - 2006",Contributor#5512121:CapitalBot,30930.0
"GRANTS, NEW MEXICO - 2000",Contributor#5512121:CapitalBot,8806.0
"GRANTSBURG, WISCONSIN - 2000",Contributor#5512121:CapitalBot,967.0
"GRANTSVILLE, MARYLAND - 2000",Contributor#5512121:CapitalBot,619.0
"GRANTSVILLE, UTAH - 2000",Contributor#5512121:CapitalBot,6015.0
"GRANTSVILLE, WEST VIRGINIA - 2000",Contributor#5512121:CapitalBot,565.0
"GRANTWOOD VILLAGE, MISSOURI - 2000",Contributor#5512121:CapitalBot,883.0
GRANUCILLO - 2004,Contributor#3729068:BOTijo,235.0
"GRANUM, ALBERTA - 2005",Contributor#627347:MJCdetroit,420.0
"GRANUM, ALBERTA - 2006",Contributor#889409:Qyd,415.0
"GRANVILLE (VILLAGE), NEW YORK - 2000",Contributor#5512121:CapitalBot,2644.0
"GRANVILLE SOUTH, OHIO - 2000",Contributor#5512121:CapitalBot,1194.0
"GRANVILLE TOWNSHIP, LICKING COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,8994.0
"GRANVILLE TOWNSHIP, MERCER COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,3885.0
"GRANVILLE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,104.0
"GRANVILLE TOWNSHIP, PUTNAM COUNTY, ILLINOIS - 2000",Contributor#410868:Kranardrogin,3023.0
"GRANVILLE, ILLINOIS - 2000",Contributor#410868:Kranardrogin,1414.0
"GRANVILLE, ILLINOIS - 2000",Contributor#5478189:Detroiterbot,1414.0
"GRANVILLE, IOWA - 2000",Contributor#5512121:CapitalBot,325.0
"GRANVILLE, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,1521.0
"GRANVILLE, MASSACHUSETTS - 2000",Contributor#988917:CapitalR,1521.0
"GRANVILLE, NEW YORK - 2000",Contributor#5512121:CapitalBot,6456.0
"GRANVILLE, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,286.0
"GRANVILLE, OHIO - 2000",Contributor#5512121:CapitalBot,3167.0
"GRANVILLE, VERMONT - 2000",Contributor#5512121:CapitalBot,303.0
"GRANVILLE, WEST VIRGINIA - 2000",Contributor#5512121:CapitalBot,778.0
"GRAPE CREEK, TEXAS - 2000",Contributor#5512121:CapitalBot,3138.0
"GRAPELAND, TEXAS - 2000",Contributor#5512121:CapitalBot,1451.0
"GRASONVILLE, MARYLAND - 2000",Contributor#5512121:CapitalBot,2193.0
"GRASS LAKE CHARTER TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,4586.0
"GRASS LAKE TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,928.0
"GRASS LAKE, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1082.0
"GRASS RANGE, MONTANA - 2000",Contributor#5512121:CapitalBot,149.0
"GRASS TOWNSHIP, SPENCER COUNTY, INDIANA - 2000",Contributor#840224:Omnedon,1390.0
"GRASS VALLEY, CALIFORNIA - 2000",Contributor#4373711:ArkyBot,10922.0
"GRASS VALLEY, CALIFORNIA - 2000",Contributor#5512121:CapitalBot,10922.0
"GRASS VALLEY, OREGON - 2000",Contributor#0(143.182.124.4),171.0
"GRASS VALLEY, OREGON - 2000",Contributor#0(70.18.91.118),2.0
"GRASS VALLEY, OREGON - 2000",Contributor#249030:Ajbenj,171.0
"GRASS VALLEY, OREGON - 2000",Contributor#5512121:CapitalBot,171.0
"GRASSTON, MINNESOTA - 2000",Contributor#5512121:CapitalBot,105.0
"GRASSY FORK TOWNSHIP, JACKSON COUNTY, INDIANA - 2000",Contributor#840224:Omnedon,775.0
"GRATIOT, OHIO - 2000",Contributor#5512121:CapitalBot,187.0
"GRATIOT, WISCONSIN - 2000",Contributor#5512121:CapitalBot,653.0
"GRATIS TOWNSHIP, PREBLE COUNTY, OHIO - 2000",Contributor#5512121:CapitalBot,4471.0
"GRATIS, OHIO - 2000",Contributor#5512121:CapitalBot,934.0
"GRATTAN TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,3551.0
"GRATTAN TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,44.0
"GRATZ, KENTUCKY - 2000",Contributor#5512121:CapitalBot,89.0
GRAVATAÍ - 2006,Contributor#3769352:Corvokarasu,270763.0
"GRAVE, NETHERLANDS - 2007",Contributor#231599:Eubot,12765.0
"GRAVEL RIDGE, ARKANSAS - 2000",Contributor#4373711:ArkyBot,3232.0
"GRAVEL RIDGE, ARKANSAS - 2000",Contributor#5512121:CapitalBot,3232.0
"GRAVELBOURG NO. 104, SASKATCHEWAN - 2006",Contributor#2733073:SriMesh,329.0
"GRAVELBOURG, SASKATCHEWAN - 2006",Contributor#5388913:Cocopie,1089.0
"GRAVENHURST, ONTARIO - 2001",Contributor#0(74.13.38.224),420001.0
"GRAVENHURST, ONTARIO - 2001",Contributor#1839637:Acroterion,10.0
"GRAVENHURST, ONTARIO - 2001",Contributor#2316661:TheCanadianRoadgeek,10.0
"GRAVETTE, ARKANSAS - 2000",Contributor#4373711:ArkyBot,1810.0
"GRAVETTE, ARKANSAS - 2000",Contributor#5512121:CapitalBot,1810.0
"GRAVITY, IOWA - 2000",Contributor#5512121:CapitalBot,218.0
"GRAVOIS MILLS, MISSOURI - 2000",Contributor#5512121:CapitalBot,208.0
"GRAY COURT, SOUTH CAROLINA - 2000",Contributor#5512121:CapitalBot,1021.0
"GRAY SUMMIT, MISSOURI - 2000",Contributor#5512121:CapitalBot,2640.0
"GRAY TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,234.0
"GRAY, IOWA - 2000",Contributor#5512121:CapitalBot,82.0
"GRAY, MAINE - 2000",Contributor#5512121:CapitalBot,6820.0
"GRAY, TENNESSEE - 2000",Contributor#5512121:CapitalBot,1273.0
"GRAYLAND, WASHINGTON - 2000",Contributor#5512121:CapitalBot,1002.0
"GRAYLING TOWNSHIP, MICHIGAN - 2000",Contributor#5512121:CapitalBot,6516.0
"GRAYLING, ALASKA - 2000",Contributor#5512121:CapitalBot,194.0
"GRAYLING, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1952.0
"GRAYMOOR-DEVONDALE, KENTUCKY - 2000",Contributor#5512121:CapitalBot,2925.0
"GRAYS PRAIRIE, TEXAS - 2000",Contributor#5512121:CapitalBot,296.0
"GRAYSON VALLEY, ALABAMA - 2000",Contributor#4373711:ArkyBot,5447.0
"GRAYSON VALLEY, ALABAMA - 2000",Contributor#988917:CapitalR,5447.0
"GRAYSON, KENTUCKY - 2000",Contributor#5512121:CapitalBot,3877.0
"GRAYSON, OKLAHOMA - 2000",Contributor#5512121:CapitalBot,134.0
"GRAYSVILLE, ALABAMA - 2000",Contributor#4373711:ArkyBot,2344.0
"GRAYSVILLE, ALABAMA - 2000",Contributor#988917:CapitalR,2344.0
"GRAYSVILLE, OHIO - 2000",Contributor#5512121:CapitalBot,113.0
"GRAYSVILLE, TENNESSEE - 2000",Contributor#5512121:CapitalBot,1411.0
"GRAYVILLE, ILLINOIS - 2000",Contributor#2976602:SatyrBot,1725.0
GRAYVORON - 2001,Contributor#725438:DDima,6000.0
GRAYVORON - 2002,Contributor#48143:Ezhiki,6196.0
GRAYVORON - 2002,Contributor#627347:MJCdetroit,6196.0
GRAZALEMA - 2005,Contributor#363486:Emijrp,2225.0
GRAZALEMA - 2006,Contributor#260537:RaymondCruise,2225.0
GRAČIŠĆE - 2001,Contributor#107928:Darwinek,1433.0
"GREASEWOOD, ARIZONA - 2000",Contributor#107782:Arkyan,581.0
"GREASEWOOD, ARIZONA - 2000",Contributor#5512121:CapitalBot,581.0
"GREASY, OKLAHOMA - 2000",Contributor#5512121:CapitalBot,387.0
"GREAT BARRINGTON (CDP), MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,2459.0
"GREAT BARRINGTON, MASSACHUSETTS - 2000",Contributor#5512121:CapitalBot,7527.0
"GREAT BARRINGTON, MASSACHUSETTS - 2000",Contributor#988917:CapitalR,7527.0
"GREAT BEND TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,326.0
"GREAT BEND, KANSAS - 2000",Contributor#5512121:CapitalBot,15345.0
"GREAT BEND, NEW YORK - 2000",Contributor#5512121:CapitalBot,801.0
"GREAT BEND, NORTH DAKOTA - 2000",Contributor#5512121:CapitalBot,118.0
"GREAT FALLS, MONTANA - 2000",Contributor#5512121:CapitalBot,56690.0
"GREAT FALLS, SOUTH CAROLINA - 2000",Contributor#5512121:CapitalBot,2194.0
"GREAT FALLS, VIRGINIA - 2000",Contributor#5512121:CapitalBot,8549.0
"GREAT MEADOWS-VIENNA, NEW JERSEY - 2000",Contributor#5512121:CapitalBot,1264.0
"GREAT NECK ESTATES, NEW YORK - 2000",Contributor#5512121:CapitalBot,2756.0
"GREAT NECK GARDENS, NEW YORK - 2000",Contributor#5512121:CapitalBot,1089.0
"GREAT NECK PLAZA, NEW YORK - 2000",Contributor#5512121:CapitalBot,6433.0
"GREAT NECK, NEW YORK - 2000",Contributor#5512121:CapitalBot,9538.0
"GREAT POND, MAINE - 2000",Contributor#5512121:CapitalBot,47.0
"GREAT RIVER, NEW YORK - 2000",Contributor#5512121:CapitalBot,1546.0
"GREAT SCOTT TOWNSHIP, MINNESOTA - 2000",Contributor#5512121:CapitalBot,622.0
"GREAT VALLEY, NEW YORK - 2000",Contributor#5512121:CapitalBot,2145.0
"GREATER GALESBURG, MICHIGAN - 2000",Contributor#5512121:CapitalBot,1631.0
"GREATER LANDOVER, MARYLAND - 2000",Contributor#5512121:CapitalBot,22900.0
GREATER METROPOLITAN AREA OF PORTO - 2001,Contributor#30470:PedroPVZ,854674.5
GREATER METROPOLITAN AREA OF PORTO - 2006,Contributor#30470:PedroPVZ,1581694.0
GREATER SUDBURY - 2001,Contributor#627347:MJCdetroit,155219.0
GREATER SUDBURY - 2006,Contributor#0(216.223.78.2),190857.0
GREATER SUDBURY - 2006,Contributor#0(24.226.24.226),158258.0
GREATER SUDBURY - 2006,Contributor#2551516:Blottoadrift,157857.0
"GREATER UPPER MARLBORO, MARYLAND - 2000",Contributor#5512121:CapitalBot,18720.0
"GREATWOOD, TEXAS - 2000",Contributor#5512121:CapitalBot,6640.0
"GREELEY TOWNSHIP, AUDUBON COUNTY, IOWA - 2000",Contributor#840224:Omnedon,193.0
"GREELEY, IOWA - 2000",Contributor#5512121:CapitalBot,276.0
"GREELEY, KANSAS - 2000",Contributor#5512121:CapitalBot,327.0
